tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,average subtask queue size,rejected task
72800,1304,125,1.4085349284328235,3.2133255930656084,5.076304226671852,9.326302782061124,132,368,130,90,30632,0,0.7380401292125549,154
72900,1338,131,1.42414698208999,3.222686635155855,4.415246157471138,8.769578117808901,128,372,128,88,31170,0,0.6681311310667354,137
73000,1342,129,1.3993474907215904,3.2040435209608575,5.145433842025259,9.414406644968267,127,373,125,98,30428,0,0.7603056920685743,146
73100,1317,134,1.4150247258567197,3.2067471905778273,4.984180971081714,9.326764783388661,126,374,125,97,31101,0,0.7484336913660588,149
73200,1382,132,1.411738732989402,3.241018682914054,5.699212379172703,9.986532260800454,131,369,131,106,32290,0,0.9005119963018428,158
73300,1300,109,1.4225690950489627,3.2287405169151113,5.194632837635807,9.475533624700875,120,380,118,78,30153,0,0.7491609224347965,128
73400,1294,87,1.4017216249677538,3.23009564258019,4.348875043205567,8.784274810150631,131,369,129,96,28821,0,0.613526370780736,96
73500,1324,138,1.4159501355959356,3.2450321838616794,4.938464429279936,9.247840982082128,128,372,126,84,31030,0,0.7481056204451657,125
73600,1319,98,1.4078589952972669,3.193668853971401,5.449156668595322,9.74553107381736,126,374,125,80,30211,0,0.7847296473924704,168
73700,1314,89,1.4285038617690582,3.2387971205746537,5.37037163988185,9.63615869758059,127,373,125,98,30763,0,0.807876715254769,141
73800,1334,111,1.4170904605128123,3.2595186552935527,5.434097226926634,9.695677191177904,133,367,133,110,31768,0,0.8529008690758257,167
73900,1342,93,1.4118721562119405,3.2450227952253687,4.953144883622345,9.304535886758423,128,372,127,92,30132,0,0.7274678168009758,119
74000,1342,136,1.4102340406891154,3.2456027804749126,5.106996420811705,9.505279312201894,130,370,126,80,30790,0,0.7718795057573464,139
74100,1340,109,1.4247773939974169,3.223821870067466,5.089821932788292,9.373506692925963,126,374,125,88,31069,0,0.7703062254317843,148
74200,1343,125,1.4092369420183122,3.2042686860173974,5.202175849668759,9.488627704306047,128,372,128,94,31338,0,0.7774318900136657,148
74300,1380,104,1.4039571888285576,3.2602398905974654,4.964713628704644,9.377808017485075,130,370,130,95,30763,0,0.7744247098396734,105
74400,1343,125,1.425647900772969,3.246457514280999,5.122845834140608,9.486975134023536,130,370,130,89,31096,0,0.7883358943398732,115
74500,1362,156,1.4196043877419606,3.2107226195095264,5.2911018042586155,9.5552910940128,133,367,132,94,31362,0,0.791422046892392,143
74600,1304,129,1.4434236951993547,3.2309509038830044,4.9792894264958125,9.40799762949852,115,385,113,68,29683,0,0.6879720315305632,120
74700,1266,112,1.4091822652507358,3.2146410887565544,4.457209268968532,8.870299933365004,128,372,127,93,29953,0,0.6523609423244702,139
74800,1323,115,1.4166796616538428,3.2703394094563527,5.165773716282241,9.4977549485783,126,374,126,103,30075,0,0.7627179722023932,124
74900,1303,118,1.425803165712582,3.192553124818665,5.027583686367053,9.311038392049158,129,371,128,87,30874,0,0.7213097638975381,163
75000,1347,122,1.409597091524098,3.2059386610996,4.69462341787656,8.983030798650157,130,370,128,99,31375,0,0.7249615462077146,142
75100,1366,122,1.4115253906113399,3.192246727070866,5.247856544994399,9.522507054591195,126,374,125,85,31922,0,0.814874274519527,151
75200,1368,121,1.39880123451438,3.2152124764606618,4.951678671433946,9.344154621275583,128,372,127,95,31569,0,0.7708301684674501,150
75300,1348,137,1.4222779381598674,3.1799190600487566,5.0156842650083,9.324421141883832,130,370,129,96,31896,0,0.7729483988085015,159
75400,1344,144,1.4197594754297296,3.2128542939631495,5.096915650827484,9.38230045362797,132,368,132,93,31630,0,0.7686059542296937,133
75500,1312,129,1.432170017263668,3.2535500091150995,4.991069038318892,9.356599004424485,121,379,120,82,30556,0,0.7199214123666934,122
75600,1352,163,1.4177879859053995,3.219080060176005,4.755842290890262,9.112588441608695,131,369,131,100,31306,0,0.7128782295722522,109
75700,1360,141,1.4082097730005687,3.219939130434127,5.383579112479875,9.585822347097533,130,370,128,97,32372,0,0.8382838403589923,176
75800,1328,145,1.4206253841179572,3.2212015572922956,4.773801718060823,9.190654413246007,130,370,129,83,30609,0,0.7054994355911728,114
75900,1376,172,1.4135330108336133,3.2230641095624653,5.067857318806,9.345264163824499,131,369,130,104,31687,0,0.7698198495947447,123
76000,1343,143,1.4048556145441364,3.1722933883927475,4.798702369426352,9.13013025228116,124,376,123,93,31010,0,0.7291665589049069,117
76100,1321,138,1.4105286155173724,3.2159015054259017,4.660032775193422,9.068311756521606,127,373,126,97,30379,0,0.689565723722885,102
76200,1344,121,1.3955233571537928,3.205483821209592,4.791539651532884,9.064353948069956,120,380,119,83,31194,0,0.7463221602698075,144
76300,1311,99,1.4031693064335318,3.2031891760215188,4.766854132949574,9.076997042542537,126,374,126,96,29740,0,0.6770095840370882,110
76400,1375,114,1.4038463924421891,3.2198028140235215,4.647174364117304,9.113804320380021,127,373,125,88,30259,0,0.7145820355915472,94
76500,1373,128,1.4031490832338462,3.24549311784356,5.084055465458492,9.391457128125797,130,370,128,96,31253,0,0.8006691953010681,122
76600,1359,145,1.3967131866462836,3.274937738410147,5.261847809675162,9.602812845281752,131,369,131,91,31527,0,0.8157724175075883,132
76700,1380,144,1.4229187708014603,3.226827098022555,5.608261882121554,9.933374562087751,128,372,127,85,32326,0,0.8919592386347172,142
76800,1370,173,1.425781903552718,3.1957813223559843,5.491763664804514,9.731525020851647,135,365,134,85,32574,0,0.8485221036717298,146
76900,1296,128,1.437611641958618,3.2849922887272047,5.486420349802263,9.798664012267809,126,374,125,81,30575,0,0.7794283758738009,155
77000,1393,172,1.4325664689391127,3.2021708454176774,5.05307276202389,9.402584962933297,140,360,140,104,33440,0,0.8338084709116244,152
77100,1359,109,1.4287780553860236,3.2261153223992975,5.61891913449496,9.820582700564808,134,366,133,99,33032,0,0.8932409139342228,198
77200,1381,140,1.437238375991301,3.213055664451627,5.552024066600823,9.7636937475215,135,365,133,103,32861,0,0.8754935996272208,161
77300,1388,139,1.4290070464732139,3.1974085684118165,5.1633540447780595,9.541125944248295,123,377,123,68,31813,0,0.7924358022236804,129
77400,1367,132,1.4325901867207087,3.1961720514314287,4.929545647947069,9.251111230215443,125,375,125,79,31770,0,0.7647017900997028,130
77500,1334,118,1.440072242643556,3.2218755373677634,4.875382295174593,9.090670595026843,132,368,130,89,30939,0,0.7245575272506248,106
77600,1421,167,1.4113832649170908,3.2231460336338866,5.275572238772131,9.590138970294918,135,365,132,93,32285,0,0.8388613955633744,133
77700,1314,178,1.4436208330693794,3.214811002882361,5.072519026393114,9.378910364413667,130,370,127,83,31173,0,0.733152164276743,121
77800,1340,128,1.4203461613741302,3.2146384717046312,5.251062096645186,9.515264434523482,130,370,128,86,31293,0,0.7889665595745063,161
77900,1303,136,1.4264231546724224,3.189844980496519,5.326340973588059,9.532627241477298,127,373,123,71,30598,0,0.755686034769599,136
78000,1311,102,1.4019683985928502,3.23946227981143,5.0045434765134935,9.329308781347521,123,377,123,75,29578,0,0.7103006271901694,130
78100,1311,77,1.4154222683396775,3.2405249096202704,4.489436253043521,8.978795461319699,123,377,123,87,29355,0,0.6766526915110205,107
78200,1294,65,1.412964712243857,3.2605829855468342,4.796620836336007,9.199236646333004,117,383,116,71,29606,0,0.697623886930494,168
78300,1341,107,1.4053154673117456,3.212886251748639,4.917800966446544,9.315779216203396,126,374,125,91,30269,0,0.7393448712718758,132
78400,1311,115,1.4196029003897066,3.2410761168803446,4.8265669829019355,9.185412091624851,134,366,131,103,30529,0,0.7086935421030505,122
78500,1345,168,1.412644874224647,3.238284530644214,5.095714917594071,9.396292318472376,129,371,128,86,31553,0,0.769357865149419,139
78600,1357,120,1.4131649302685125,3.183287844735994,4.47033779039818,8.846610691839372,128,372,125,87,29771,0,0.6469312018849355,105
78700,1324,129,1.408257755885101,3.248316379688151,4.932030006902415,9.354177084042487,124,376,123,91,30765,0,0.7458031474967141,153
78800,1326,105,1.4222759652570587,3.212822674505745,4.923817204045262,9.257828506663042,135,365,135,102,31268,0,0.7509889329050532,137
78900,1361,143,1.4378183273834013,3.218274467504927,4.95352976358409,9.35470164771346,125,375,124,83,30976,0,0.7595784458615666,102
79000,1354,124,1.4030805829080435,3.242544596858117,4.954361917513413,9.353222330722971,129,371,128,96,30181,0,0.7389976268384517,96
79100,1385,102,1.4031590007276709,3.177579973386939,5.03370792046081,9.311913672257976,126,374,125,94,31601,0,0.7827085212350624,154
79200,1347,127,1.413241797772972,3.1920975265011866,4.867951903649333,9.139632898906108,135,365,135,102,31676,0,0.7541670510771497,143
79300,1336,119,1.415328330033976,3.2523073797068407,5.574040181916452,9.789874599320738,120,380,118,76,31472,0,0.8404633444284845,183
79400,1308,102,1.434981258623678,3.217488388179622,5.52793714381497,9.759828064631439,132,368,132,111,31666,0,0.8449392128349237,165
79500,1430,137,1.4143326241075658,3.1901285664919152,5.481307222671627,9.806966479609752,135,365,135,109,33651,0,0.8908081162248268,190
79600,1436,158,1.4272092730179724,3.204737150559764,5.309798388661261,9.701565170902104,134,366,132,92,32517,0,0.8539545987979739,116
79700,1376,141,1.4409906145365745,3.2449962275774986,4.626390732455295,9.093790810171354,128,372,127,88,31625,0,0.7127493422737307,92
79800,1362,114,1.4297090054948034,3.2244817832311297,5.282656548476224,9.602671041467982,123,377,123,76,31097,0,0.7956755635816549,124
79900,1370,77,1.4270603677092688,3.2480837014624115,4.588289851148366,9.099741718382827,130,370,130,96,30733,0,0.7141566649671364,113
80000,1376,95,1.405379878678681,3.209797515055427,4.739319909748609,9.085951717575899,125,375,124,83,31266,0,0.7591438115750023,115
80100,1377,126,1.4236292524906562,3.1932250979370735,4.744379340005724,9.140136565384282,128,372,128,98,31080,0,0.7084578700473972,118
80200,1347,107,1.410919826931204,3.2149688214040264,4.585383403198578,8.988243283623596,119,381,118,68,29811,0,0.68421858055558,101
80300,1360,117,1.4049552582641847,3.213963857955211,4.3102022516990335,8.752489183193921,126,374,124,91,30266,0,0.6640005790614127,83
80400,1390,104,1.3927009148232394,3.217580112280518,4.60074837018893,8.997460133496572,123,377,123,88,30611,0,0.706397281226691,112
80500,1345,110,1.3728623568061706,3.207834548540096,5.309700805712016,9.46544659280914,130,370,130,92,31301,0,0.8154628002018124,173
80600,1390,131,1.3879069286530938,3.205774576221513,4.722368431211985,9.073312023171207,124,376,123,82,31423,0,0.7204170568884681,141
80700,1368,114,1.380567016182362,3.1703616822867304,5.205251354777627,9.456795717744976,133,367,129,101,31507,0,0.7974048158299577,164
80800,1366,95,1.3855216264583146,3.237047842352883,5.38040067620998,9.684123955445761,135,365,134,104,32291,0,0.8794597284168754,170
