tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
75600,511,52,1.2921955371194005,3.242433286385764,1.5506265774220704,7.886141418450597,44,75,42,46,8329,0,7,96,377,821,959
75700,501,61,1.3087141807711302,3.2315689569575543,1.6430430005046586,7.79605337320919,48,71,47,49,8651,0,6,99,401,776,1021
75800,513,52,1.3011441638788233,3.3081663213597814,1.4578719208983657,7.722544984855692,47,72,46,51,8875,0,6,128,430,840,1040
75900,555,50,1.2847505421127456,3.322187837047593,2.280818113801296,8.720212022326143,44,75,44,49,9353,0,12,112,425,837,1121
76000,507,58,1.3086572301259511,3.321915245119623,1.6967896457813085,8.353854526449243,50,69,49,50,8538,0,8,101,384,828,979
76100,559,44,1.2871110406282043,3.2215465467933826,2.255645964008167,8.554964954455482,47,72,46,51,9203,0,10,85,465,854,1109
76200,533,61,1.303192986150533,3.2564581854972334,1.5361660699731043,7.901144010552954,49,70,48,50,9037,0,4,112,406,862,1004
76300,485,66,1.2860461504228744,3.3287095776369426,1.7908854452930285,7.956583663273493,39,80,37,31,8436,0,8,89,371,815,952
76400,494,50,1.2877530088195377,3.2307031481227018,1.926232651026969,8.094241632381632,50,69,49,54,8461,0,6,98,419,735,1009
76500,536,51,1.2932910369128874,3.2473698246179468,2.1275182851212664,8.44547707144111,48,71,45,47,9213,0,10,104,405,838,1128
76600,540,56,1.3031738749730175,3.2129514982197174,1.9546006443005077,8.384483627942567,47,72,46,49,8879,0,7,99,409,813,1046
76700,499,55,1.328685022787119,3.214663894713104,1.490580461036169,7.995684599981194,46,73,45,47,8532,0,3,114,447,800,957
76800,528,57,1.3011159801942234,3.3061797482831192,2.1822079081571593,8.566515663379576,51,68,50,54,9246,0,14,90,451,803,1126
76900,565,60,1.283008396513716,3.28131246715172,1.9577823356046862,8.521758895392312,49,70,48,54,9248,0,7,98,451,820,1084
77000,510,59,1.2995893087120347,3.3250931239509334,2.1536072858377633,8.598528457173376,50,69,47,46,8913,0,8,93,427,750,1088
77100,560,54,1.2958033895911827,3.242646859012237,2.33607020908171,9.005902218533446,47,72,47,47,9498,0,12,116,482,862,1128
77200,545,48,1.3376727294650854,3.2649981779420822,1.850569901639349,8.738114063010478,48,71,48,50,9145,0,6,135,427,855,1072
77300,562,51,1.3059428773507622,3.257177262312204,1.628406855214629,8.20003810491349,51,68,51,53,9244,0,4,137,426,842,1085
77400,578,53,1.30884557683738,3.194445978991351,1.9571218404467827,8.439761681321665,48,71,48,49,9661,0,11,132,461,865,1171
77500,537,45,1.2972340180415254,3.2048665791444706,1.775413802306295,8.054355034417638,51,68,51,57,9214,0,10,121,445,831,1102
77600,576,52,1.2995485979109107,3.220024409502287,2.048243787138793,8.250782665626211,47,72,47,47,9728,0,9,108,459,906,1191
77700,552,42,1.3157449456269312,3.2781762215134744,2.2568826933187798,8.485020171403868,51,68,51,55,9052,0,9,127,426,792,1109
77800,562,55,1.3061333754412894,3.363684439390718,2.4427709459446163,8.991957188902605,49,70,49,54,9434,0,8,121,484,856,1119
77900,563,46,1.3042531022612358,3.2369562414542092,1.7836183811797575,8.319715937999375,50,69,50,59,9383,0,7,120,443,851,1148
78000,542,65,1.3094747408078689,3.1987922066090557,1.6961697920717926,8.015645271104844,50,69,50,54,9112,0,4,107,368,827,1077
78100,556,78,1.291103376154597,3.148630903280375,2.1259653769863815,8.2188071130678,49,70,48,47,9369,0,7,117,451,794,1119
78200,514,56,1.3123618295586639,3.2328109629049697,1.9122610106161548,8.315790059705114,44,75,42,43,8736,0,7,115,485,733,1032
78300,504,51,1.326190485062538,3.325314848391583,1.8863240433518917,8.637845823073839,47,72,47,56,8262,0,5,119,445,748,930
78400,519,66,1.3288027575016346,3.244165324406956,1.7667633400322043,8.220264847066964,43,76,43,47,8855,0,6,108,453,769,1014
78500,480,40,1.3514784443191135,3.323289790760163,1.9033082517558098,8.851597994034549,50,69,50,52,8389,0,9,117,383,807,944
78600,544,74,1.3004390589818546,3.223246435772808,1.889051923709243,8.190343008061284,49,70,49,54,9328,0,11,103,424,820,1143
78700,514,70,1.3078619673824738,3.2522470138915036,1.4404240205502474,7.703108997751417,48,71,48,48,9109,0,2,113,420,786,1054
78800,518,78,1.3158236334710016,3.2330146595862685,1.5856736868629795,7.694649492398768,44,75,44,48,8792,0,3,114,402,739,1028
78900,458,64,1.3390239633448247,3.2912903108723897,2.0078049314734243,7.871899255871223,49,70,48,50,8452,0,7,103,339,762,949
79000,558,55,1.3015320958905405,3.234630512460997,2.3813366396332576,8.776398689775185,48,71,48,51,9606,0,27,113,460,863,1168
79100,543,80,1.3343152405012646,3.258233919861778,1.9123772582104894,8.232348393249085,52,67,52,57,9602,0,6,108,460,797,1052
79200,552,66,1.3087472315815407,3.202466193389587,2.109924500122253,7.924187809394681,47,72,47,52,9334,0,5,107,433,767,1128
79300,521,61,1.3145514714925397,3.22666660037856,1.919015365003928,8.07531914610845,45,74,43,40,8791,0,8,92,447,761,1008
79400,502,51,1.307803642679499,3.2800790649604203,1.5299538643790855,8.039253414503076,43,76,42,47,8322,0,3,86,369,769,1001
79500,501,55,1.3137366421627457,3.2210909243371186,2.110313087874075,8.157646111144201,50,69,49,55,9339,0,8,100,432,817,1138
79600,568,57,1.2986885049013812,3.2708285407511837,2.539939319500084,9.306881627838486,47,72,44,41,9659,0,18,121,431,854,1142
79700,532,41,1.3249387098117689,3.2399613035971293,1.9507513274534865,8.621331382535093,47,72,45,42,8742,0,10,126,419,818,1021
79800,502,53,1.3451373104425892,3.2705765607754542,1.548334644367391,8.114077265447992,49,70,47,56,8570,0,4,115,422,786,963
79900,550,56,1.3233186943793598,3.2417486614883186,1.6042871667581051,8.116683763956738,51,68,49,50,9176,0,4,111,467,799,1093
80000,548,55,1.3259514702058754,3.2497448489903475,2.172523844300888,8.386170170373932,45,74,45,47,9006,0,6,129,443,800,1040
80100,511,52,1.3089335958716033,3.1926883686687315,1.7192056557248698,7.683833920249366,48,71,48,53,8758,0,11,100,392,773,1034
80200,508,50,1.2839592844413255,3.2811698704458006,1.766890006394806,8.210780277795543,44,75,44,47,8709,0,11,122,442,754,1074
80300,506,55,1.325710996771029,3.2417606140230406,1.6615192541688049,8.48851754729788,49,70,48,53,8877,0,5,107,402,828,1009
80400,535,50,1.3023352225078808,3.292264508379682,2.5956235063663304,8.847457326915666,48,71,47,50,9048,0,17,102,420,762,1131
80500,497,44,1.3127240121704256,3.225026401568204,1.730248936887098,7.843228211317007,50,69,50,54,8578,0,0,95,401,707,1047
80600,538,37,1.2976768243654377,3.1957645701462627,2.5965645695517487,8.785658796749379,48,71,47,51,8759,0,10,99,448,767,1108
80700,513,44,1.305231561162917,3.2248352919587786,2.245581707832082,8.51005996146229,44,75,43,45,8554,0,12,128,476,678,1050
80800,558,53,1.3236468685626783,3.207278481576207,2.09043233739005,8.783529690490175,51,68,51,60,9621,0,17,133,432,848,1157
80900,518,54,1.3208256019551095,3.291673680922421,2.325021601117779,8.765505138954255,46,73,46,49,9084,0,7,105,378,809,1105
81000,538,63,1.3116051559570618,3.1632907981851806,2.2499933182878586,8.22191801964726,49,70,48,51,9159,0,8,116,392,728,1134
81100,534,80,1.323712755827479,3.20675630110224,1.793459729879746,8.149705773127408,49,70,49,57,9455,0,7,114,436,811,1080
81200,527,59,1.3549913822384816,3.257813453066498,2.3428125984915105,8.634045226998843,49,70,48,48,9190,0,14,107,427,821,1076
81300,497,71,1.3531864098905515,3.3021472979785647,2.1348865000731614,8.912235848502748,49,70,48,52,9005,0,5,129,461,741,1008
81400,531,80,1.3309302680953297,3.29701107500506,1.8913353008713878,8.366094654198871,50,69,47,49,8969,0,8,102,408,777,1048
81500,518,67,1.3392062339990707,3.1750991426878654,1.914058208715005,7.989784499591968,49,70,48,50,9099,0,5,112,378,821,1026
81600,530,76,1.3377202088498823,3.241634146706153,1.736705055458706,7.823130950240495,48,71,47,54,9161,0,6,101,451,765,1065
81700,534,50,1.307466565424759,3.2308867261326317,1.9266734589920071,8.024137322428237,49,70,49,54,8944,0,10,103,440,776,1101
81800,552,43,1.2824209986327852,3.26296974985967,1.891027134195595,7.877028643999273,49,70,49,54,8642,0,4,103,407,772,1092
81900,519,41,1.3001564201029898,3.2419417848922776,1.6879130655069423,7.4895840610322075,48,71,48,50,8474,0,2,107,382,726,1109
82000,509,69,1.2920716093489821,3.2626423098468327,2.0593922539180682,8.246504968367477,45,74,43,45,8642,0,3,107,402,731,1032
82100,525,42,1.3034059483611962,3.226425818057696,2.399749403262311,8.609231706853908,50,69,49,56,9098,0,7,103,428,827,1113
82200,524,55,1.3135911697531475,3.2120351034379166,1.9874273337299788,8.80632450483891,52,67,48,48,9232,0,20,112,419,814,1119
82300,495,50,1.337184782848652,3.3006216267947104,2.077155348925102,8.220074182347703,40,79,38,33,8421,0,6,112,382,714,1007
82400,521,37,1.3415597843352756,3.249924555861319,2.1892906166900032,8.627569630510214,51,68,50,53,9137,0,12,117,408,837,1094
82500,564,59,1.3367301397970097,3.249303487804212,1.7989321527508444,8.705700551865148,49,70,47,52,9339,0,6,118,434,845,1072
82600,528,39,1.3262566138037215,3.183666393379839,1.8099881891521707,7.9724392855267885,46,73,44,51,8712,0,5,128,409,787,1046
82700,528,41,1.3306758013286635,3.2818947326887855,1.559428940695144,7.560300665252479,48,71,48,50,8765,0,0,115,410,783,1071
82800,537,63,1.3302318162324405,3.2983781140655988,2.2183478042627915,8.578522770505394,50,69,49,53,9318,0,15,120,417,788,1094
82900,520,68,1.3491733725088821,3.2688369000738504,2.003028814738926,8.473921632724721,51,68,51,56,9079,0,8,131,363,861,1002
83000,546,46,1.3257624745040661,3.3213261320950926,1.6448241668582089,8.440992877400449,50,69,50,50,9165,0,5,117,397,914,1090
83100,553,73,1.3422217439345956,3.2650519096383346,1.8277126327839504,8.303585711547697,48,71,48,54,9403,0,4,119,402,862,1026
83200,553,45,1.3328366895559969,3.201772948341335,1.65072006967923,8.196168411747186,45,74,45,52,8959,0,3,106,416,881,1091
83300,527,67,1.3356430520894835,3.25580879149063,1.849787761385807,8.30744986833835,47,72,46,50,9065,0,7,114,402,794,1063
83400,527,53,1.3449970087866308,3.30505980561967,1.750792905566366,8.184005110506131,48,71,48,54,9075,0,8,123,407,832,1050
83500,530,62,1.3493717409285362,3.2657358112213406,1.8723462509664603,8.679470948056087,47,72,47,50,9017,0,4,110,401,856,1044
83600,512,67,1.3291235325027626,3.281234829689562,2.1636632103472464,8.951609157618448,52,67,51,56,8761,0,7,95,354,787,990
83700,520,51,1.333654385960078,3.252723679388643,2.5198040823274312,9.214717024150156,46,73,44,46,9185,0,7,116,421,774,1109
83800,545,59,1.3422964284137044,3.2650834264422643,2.283625355233034,9.079032243607514,50,69,49,53,9213,0,3,118,404,792,1091
83900,536,53,1.343370138714978,3.243488977801565,2.045591762413725,8.305218482530133,48,71,47,45,9021,0,4,118,379,851,1044
84000,551,57,1.31918370381029,3.2215022698796325,2.511347746573694,8.745976081879446,45,74,44,47,9351,0,7,105,412,813,1135
84100,514,66,1.3550849783205279,3.2226088461154476,2.2163969150124245,8.412853887068177,52,67,51,56,9280,0,8,113,426,828,1035
84200,542,51,1.3235882335149782,3.2778420837972133,1.7890594119948573,8.74187328854043,49,70,48,50,9404,0,9,119,427,905,1124
84300,560,58,1.3429148298279918,3.314640500735919,2.1031668576609657,8.709175543563823,53,66,52,59,9570,0,5,128,444,806,1161
84400,561,73,1.3497830649221074,3.2375981388320474,1.5724884680637925,8.290904962707135,50,69,49,57,9548,0,8,124,436,928,1041
84500,537,43,1.356052409684823,3.265573148280865,1.7558732719561987,8.449089287808773,51,68,50,51,9078,0,5,120,396,880,1046
84600,558,42,1.3489219953732587,3.297099218552513,1.7977610218046762,8.766834337327452,51,68,50,52,9244,0,4,124,458,904,1063
84700,550,53,1.3501302047339023,3.26368608652612,2.274479175387968,8.901702069128481,48,71,47,50,9117,0,10,116,435,871,1071
84800,527,57,1.3534077200814005,3.2583857863483514,1.9740796623023413,8.39378310362286,53,66,51,56,9095,0,8,108,437,818,1061
84900,575,53,1.332100320055188,3.1990018472248094,1.8896487478557265,8.335640934070234,49,70,48,54,9403,0,2,124,473,867,1095
85000,554,55,1.3360092573797768,3.2466406572364956,1.89976978414657,8.302079647108844,49,70,48,48,9228,0,7,112,436,890,1053
85100,558,61,1.3372997922104082,3.2726906643531675,1.768809996309845,8.249430887254434,47,72,46,52,9325,0,4,99,438,888,1122
85200,537,51,1.3520907954800014,3.2783654946849983,1.7013442731416484,8.422367648885047,46,73,45,49,8923,0,7,99,400,838,1047
85300,498,53,1.3520380778059242,3.2753582003552317,1.8394837015033443,7.993333477658539,45,74,44,45,8689,0,4,90,398,804,1018
85400,521,50,1.3442928245107728,3.249666211803455,1.982826787557143,8.483917034341015,48,71,47,51,8776,0,11,93,423,840,1000
85500,545,40,1.327504980770338,3.2349704340178964,1.7237112480285768,7.953166255754723,44,75,44,50,8635,0,6,115,388,844,1050
85600,542,52,1.3263764044388981,3.2527672159373964,1.7889266147927518,8.23533151255823,46,73,45,50,9009,0,12,103,413,917,1073
85700,497,42,1.3480881067098704,3.3214889759206607,1.754405870222326,7.918635519220498,47,72,45,45,8090,0,1,108,395,803,876
85800,492,49,1.342030808059297,3.267866591121928,1.534015542077514,8.210067030378848,46,73,43,45,8442,0,5,98,357,850,957
85900,502,51,1.345250394088182,3.300406052598878,1.7836589487303869,8.550222529077482,49,70,48,55,8736,0,16,129,393,844,998
86000,522,57,1.322773250654684,3.2334835602900283,1.8384785756775492,8.3140493410002,49,70,47,48,8974,0,5,114,432,796,1058
86100,531,62,1.3366166798174288,3.2484224380318873,1.9668778416221036,8.374986260143151,48,71,48,54,9041,0,7,117,454,768,1076
86200,495,49,1.3488342056812055,3.2566862691566745,1.9810843243451532,7.966532008298049,46,73,45,49,8418,0,6,113,400,754,967
86300,545,66,1.3198524570736239,3.227865679682015,2.22506529028958,8.222993950197722,47,72,47,52,9019,0,6,123,424,733,1079
86400,510,66,1.3204258610397783,3.2515926758528315,1.430473827242145,7.838604999226186,45,74,45,48,8782,0,3,101,413,779,1026
86500,497,68,1.327333825209146,3.2259769469377284,1.3608871050359823,7.683165349512083,48,71,48,55,8801,0,10,95,443,763,993
86600,544,63,1.3331881966383832,3.24540698578577,1.6653144104219337,8.219581076122598,50,69,50,53,9138,0,2,104,441,817,1091
86700,543,73,1.3256771596535961,3.2985841515908767,1.6532578782040486,8.291315032000137,52,67,52,56,9031,0,4,115,431,828,1019
86800,567,59,1.3243161870003035,3.232127032093025,2.002629767151117,8.349732701308326,52,67,52,60,9544,0,13,106,468,873,1147
86900,547,64,1.3173786993227943,3.2543222778903673,2.0637564341326864,8.262852771053323,48,71,48,55,9289,0,12,82,432,826,1135
87000,521,47,1.3269809035252422,3.337327419748015,2.014923693675109,8.662936448313706,52,67,51,56,9289,0,6,106,437,834,1102
87100,581,57,1.3265220105182118,3.2200368198165394,1.9785913268905215,8.518756950653302,47,72,46,47,9365,0,5,111,448,839,1093
87200,532,50,1.3399324031405713,3.233948979260859,1.5532762398801592,8.023871061041458,48,71,46,45,9137,0,3,139,466,818,1032
87300,510,62,1.3493394484238206,3.237695504381152,1.7227648539499136,8.148905583264563,48,71,47,50,8912,0,3,92,416,798,1015
87400,476,53,1.3558094310137534,3.304948128482632,1.8393207752300171,8.192326412423213,39,80,38,34,8179,0,2,98,413,682,952
87500,504,48,1.3493705543068006,3.211936201291714,1.8680471422588587,8.090108430047843,47,72,47,53,8932,0,7,115,405,802,1066
87600,526,74,1.3244519122867857,3.191024889486379,1.6042189758824992,8.020522518898451,46,73,45,45,9036,0,2,103,407,727,1095
87700,499,66,1.3274774724958311,3.2807084526451886,2.120793395347416,8.70974310920505,49,70,47,53,9258,0,10,110,391,769,1098
87800,537,68,1.3118045038071864,3.264616350256743,2.133098626227228,8.180611287989423,51,68,50,58,9101,0,3,97,397,738,1122
87900,545,66,1.302915754951037,3.327568258984367,2.010973305333661,8.473268723388369,50,69,49,54,9477,0,5,115,422,841,1141
88000,556,51,1.3024239087677025,3.2868484649428216,1.9280025750915923,8.49610848916309,48,71,47,54,9181,0,2,125,462,784,1116
88100,543,55,1.3506362193198467,3.283808786824173,1.8889708064694701,8.395197799486503,47,72,46,49,8992,0,3,112,431,742,1108
88200,526,57,1.332433192327725,3.32905417239048,1.8886778882274007,8.351934593958667,48,71,47,54,9116,0,7,94,443,789,1095
88300,541,63,1.3281823857245387,3.289068228345769,1.7781646728402802,8.237410618066335,50,69,49,60,9163,0,6,124,429,799,1096
88400,503,65,1.324648134445755,3.2887292257941185,1.7261301973976473,7.740088572643494,43,76,42,47,8538,0,4,108,377,729,1011
88500,495,56,1.3271562463910402,3.2043365238547725,1.718582129164932,7.988757530769824,46,73,44,46,8503,0,4,91,406,755,1051
88600,542,48,1.3019210951630082,3.2668037441946427,1.614766591148099,8.26448406946482,49,70,49,51,8814,0,4,122,426,795,1076
88700,535,82,1.2938929895996472,3.294378502799037,1.7989610262678426,8.380383772572282,47,72,46,48,8989,0,5,93,460,758,1052
88800,539,73,1.2960799750505942,3.2678414310884953,2.0243353655155674,8.147058885207109,51,68,51,59,9021,0,11,104,404,739,1078
88900,540,72,1.300854885680857,3.2529122567362867,1.9567905026941335,8.03435752593192,51,68,51,54,9354,0,4,133,462,787,1120
89000,550,57,1.3072609190365911,3.2337018999845775,1.5636484619826043,7.850499100147304,46,73,46,50,8803,0,3,120,398,853,1069
89100,552,43,1.306098815118639,3.1831386934157764,1.661938243162422,7.832373965747398,47,72,47,50,8760,0,1,136,462,761,1086
89200,540,57,1.289818330455577,3.314632640678592,1.8708070009087043,8.160630757557238,43,76,43,44,8716,0,10,109,427,787,1086
89300,519,52,1.2943696005187582,3.237470897634584,1.767557431453563,8.075527526160762,48,71,48,46,8726,0,7,90,464,785,1047
89400,545,54,1.2944902678736105,3.2656786694051307,1.90521909565319,8.704891030731828,49,70,49,56,9185,0,4,94,497,799,1140
89500,545,70,1.3220637997702196,3.2318444147269556,2.088163190318949,8.433480955110134,47,72,47,53,9191,0,5,110,415,806,1068
89600,527,75,1.3032841334393384,3.23682330307106,2.1145152997012397,8.148032007006314,49,70,48,52,9154,0,9,97,440,696,1105
89700,517,71,1.2994327470632896,3.173852196966666,2.0917343833349693,8.041177342586382,47,72,47,50,8947,0,6,83,413,776,1059
89800,517,70,1.3160042260522917,3.3230479593057614,1.7398626665498649,8.376820886796802,46,73,46,50,8945,0,4,104,424,826,1033
89900,495,74,1.3170468858650546,3.2772661924418407,1.4121923269496173,7.887682997699696,50,69,49,56,8446,0,4,88,380,785,908
90000,525,80,1.3181722299362317,3.271446554781883,2.0651095749186243,8.615887269865844,50,69,50,52,9335,0,5,125,428,807,1050
90100,565,79,1.3155432333520785,3.2809824670593937,1.9404610344582867,8.338078497481487,52,67,52,55,9354,0,3,94,456,784,1091
90200,542,84,1.3091983446188338,3.2666724553595103,2.253679360940138,8.274874840628158,49,70,49,50,9585,0,8,95,464,805,1131
90300,529,63,1.3103541139120713,3.2594703668169878,1.6513162326740016,7.995349079557247,46,73,44,49,8812,0,9,95,427,746,1016
90400,531,68,1.3141066490714406,3.2191423266899193,1.774789771163118,8.07521081125661,50,69,49,49,9061,0,6,117,450,756,1082
90500,537,79,1.3143867523691057,3.2309499639307626,1.924540818565989,8.489385634144893,49,70,47,52,9579,0,4,107,439,824,1078
90600,521,71,1.3248431075765463,3.2159752891054505,2.1700822340109625,8.579719060465655,48,71,47,52,8986,0,4,97,398,792,1033
90700,532,68,1.3103144077912958,3.2990144200457467,2.268493567007623,8.711542962668094,45,74,44,48,9334,0,6,92,454,792,1133
90800,531,51,1.3508212894484362,3.2678387475907598,1.8808662191072885,8.413156799171594,49,70,48,49,9135,0,4,105,467,805,1051
90900,538,61,1.3011278023700519,3.2810879646346347,1.9869061465562563,8.220997798131895,50,69,49,52,9196,0,7,94,444,806,1098
91000,549,81,1.3070616956120216,3.194246005558904,1.9930862302378805,7.982488518842793,49,70,49,54,9395,0,3,103,390,843,1107
91100,537,75,1.3247405068196114,3.249467837847867,1.9895423061830928,8.086659644083712,52,67,51,57,9479,0,6,114,447,795,1106
91200,545,68,1.2966987879362764,3.2295921031863304,1.8674227084505708,8.192653478311328,43,76,43,43,9141,0,5,111,438,808,1061
91300,483,73,1.319758976174499,3.287722555679567,1.734726216475856,7.840415031657927,46,73,46,44,8301,0,5,65,330,722,969
91400,522,58,1.3239354785737174,3.253274660222226,1.7919294377110646,8.375165599263049,49,70,48,53,9113,0,4,91,463,840,1050
91500,551,80,1.293859738447474,3.290442817927491,1.7805607043414498,8.150417464415781,50,69,49,54,9526,0,7,97,459,767,1139
91600,510,66,1.3178820127298323,3.2377202612623166,2.014338224051504,7.957732428304613,48,71,45,49,8921,0,11,91,439,645,1068
91700,508,69,1.311949300431159,3.218011060901911,1.679028652418304,7.932720386198009,44,75,44,44,9210,0,1,104,436,709,1096
91800,488,45,1.3397125420257854,3.2790748042262248,1.8087981732897611,8.240666680995965,48,71,47,54,8876,0,3,89,448,709,1061
91900,518,68,1.3299298673592355,3.317943131521346,2.651330851397595,8.909521409049727,51,68,49,54,9523,0,13,91,404,724,1178
92000,558,67,1.319743037638045,3.2653212898450956,2.2810123413672954,8.69400509267259,47,72,46,46,9523,0,5,112,437,805,1097
92100,499,62,1.314318775206781,3.272727231469061,1.4778269762566056,8.010954476489308,49,70,49,49,8947,0,4,99,403,792,1036
92200,518,47,1.316308852914282,3.3087385423430398,1.9704761031683022,8.506506880267391,45,74,44,43,8966,0,4,94,431,809,1068
92300,511,40,1.312716121987205,3.2360726168173115,2.0179891456437096,8.32882869181339,49,70,49,55,8715,0,9,92,428,746,1043
92400,522,74,1.3249376655851135,3.2995896449422646,2.407702126204605,8.541060009525516,48,71,47,45,8981,0,8,109,374,783,1071
92500,515,56,1.3350674236917142,3.308741941703683,1.8078711740641638,8.333016754933405,48,71,47,51,8845,0,10,119,425,738,1027
92600,522,63,1.310263446230808,3.247962093463288,2.018673934576677,8.30898768211678,46,73,46,43,9223,0,9,122,437,776,1077
92700,524,72,1.3236693592090503,3.240404338243926,2.1709688745487163,8.315525449493192,45,74,45,51,8917,0,12,89,419,775,1031
92800,527,66,1.3318010474042727,3.2408758758238854,1.6552996051740703,8.217442166602096,52,67,50,53,9131,0,5,98,455,763,1067
92900,533,73,1.320192919775263,3.305791401692289,2.1701719217395334,8.834484951630996,47,72,47,54,9250,0,6,114,368,823,1079
93000,526,50,1.3204850597392797,3.26315155935516,2.3337677377608617,8.839611284096414,50,69,50,55,9298,0,8,83,422,828,1137
93100,538,65,1.323903659109124,3.2623817416698584,1.8274936757450735,8.608488063834102,47,72,47,52,9090,0,6,99,415,821,1047
93200,517,62,1.3293662618999647,3.304191618943697,1.597016793930076,8.169268510860094,52,67,52,57,9124,0,2,105,388,817,1068
93300,527,78,1.3291218674554637,3.3587190413495556,2.719772629530985,9.113992219875907,47,72,47,52,9466,0,6,126,414,743,1117
93400,519,66,1.2915228842635222,3.328644934879209,2.543321912275655,8.838934213202657,49,70,49,54,9066,0,13,92,426,731,1098
93500,538,54,1.3194439540110396,3.3190357087026228,1.7752380172415831,8.369996134813103,52,67,52,57,9154,0,5,117,443,794,1090
93600,536,47,1.3088122226644308,3.3189245785501567,1.6159567300442708,8.688289662832572,49,70,49,55,9031,0,2,122,457,814,1064
93700,548,63,1.3250338293309252,3.2844586964756184,2.1032642294263244,8.508747598604453,48,71,47,48,9440,0,13,138,472,801,1098
93800,504,80,1.3437764497105036,3.2150902366158416,1.6624254787817512,7.711158265211597,52,67,52,55,9236,0,7,91,403,818,987
93900,533,80,1.3258941116611687,3.257908300431822,1.9732392965153975,8.02938211364914,47,72,46,47,9412,0,4,108,447,766,1065
94000,515,78,1.3049250689363463,3.2575520279274075,1.7885104403238412,8.16452516813206,47,72,47,52,9036,0,6,129,399,723,1049
94100,515,61,1.3113034909481696,3.289611194825342,1.9684207139659122,8.20994792401405,48,71,48,53,9250,0,9,88,426,796,1107
94200,535,78,1.3100105524929628,3.2980352645800237,2.333331238948021,8.618392369362883,48,71,48,52,9401,0,6,107,434,787,1098
94300,526,70,1.3195614896319623,3.212345176883382,2.5499103858123187,8.62076894523101,47,72,46,52,9095,0,15,107,397,793,1057
94400,523,77,1.3086913635257,3.2678715128320026,2.060740575519914,8.340661110586964,48,71,46,48,9013,0,1,104,437,767,1035
94500,514,89,1.3067432959166652,3.241745665006365,1.4882794002425386,7.940249765095344,52,67,51,53,8968,0,3,96,450,771,982
94600,572,69,1.3083269849817387,3.248362015630388,2.189252353844846,8.502820424254056,48,71,47,51,9385,0,8,101,448,778,1112
94700,498,49,1.2985407146130103,3.23910696275053,1.3323363873472238,7.4730537244795485,45,74,44,42,8280,0,6,117,387,797,988
94800,500,55,1.2817718728967025,3.2049646307481914,1.5755319663291791,7.819967237280379,46,73,45,50,8538,0,7,100,427,725,1056
94900,526,51,1.289707240418567,3.2832564266610125,2.2234091451315,8.458749118647557,48,71,48,49,8945,0,7,93,430,775,1116
95000,518,53,1.2975395726225292,3.353070177191398,1.7016159337515306,8.305650009490712,51,68,48,52,8308,0,6,97,431,738,971
95100,504,52,1.2971716399296935,3.2802538723639625,2.0052612994377426,8.259976977254814,46,73,45,45,8538,0,3,93,418,764,1025
95200,528,55,1.310815700122729,3.3033745177709783,2.0086543162395594,8.252957538304791,47,72,46,50,8630,0,2,89,418,722,1037
95300,494,55,1.30209348825342,3.269019170977787,1.9398059347443755,8.12466849701166,47,72,47,53,8635,0,6,96,399,819,1028
95400,502,47,1.2934173212876032,3.3264093581131737,1.7063663435826593,8.147313817687365,45,74,45,49,8243,0,3,84,371,769,989
95500,495,65,1.2929092899862429,3.220592571938971,2.0410639561582444,8.426526408805813,47,72,46,52,8770,0,14,108,416,747,1010
95600,528,42,1.297027316810601,3.27160865761795,2.003493983163847,8.232261831292941,48,71,48,52,8974,0,11,102,446,868,1050
95700,544,66,1.2899288676438305,3.2535185114168836,1.958479149917841,8.468151532246292,47,72,47,54,8993,0,3,78,447,763,1096
95800,525,69,1.2867239598247426,3.267191113514391,2.3787205593967284,8.328608946604149,49,70,49,53,9372,0,15,93,491,781,1123
95900,535,57,1.3072007409925879,3.2308881516461296,2.0281381989145295,8.124764936659766,51,68,47,50,9035,0,10,93,447,772,1044
96000,528,62,1.2967180676094534,3.232982057112954,1.5568457715153685,8.018426663604917,47,72,47,53,8743,0,6,104,407,828,1026
96100,530,52,1.3006058716303834,3.273371704775676,1.9099034443133072,8.635105768300695,48,71,47,50,9009,0,7,110,484,796,1069
96200,529,57,1.275540650420225,3.1767038847462903,1.8070888719619997,7.991630426662328,46,73,45,51,9049,0,4,101,427,788,1067
96300,554,64,1.2973022596735084,3.3043244094266715,2.3623737540575815,8.659985692572597,47,72,46,45,9510,0,11,107,425,822,1176
96400,551,54,1.300928708600122,3.268562347647619,2.1263222971654825,8.496190097015415,51,68,51,57,9463,0,9,101,464,846,1147
96500,535,72,1.3172174541534902,3.2778780125899147,2.1015881833879932,8.638845796257181,50,69,50,56,9240,0,8,108,421,809,1090
96600,517,50,1.317424641597167,3.224963876088294,1.6483956850391632,8.09292979801881,47,72,47,51,8724,0,6,99,438,752,1014
96700,528,59,1.3130874557862122,3.2239758418057876,2.2136522474231937,8.34509730675282,45,74,44,54,8968,0,12,102,394,807,1084
96800,520,55,1.3122330148620438,3.2096592087432056,1.9611331438524287,8.080976119534816,45,74,45,47,8656,0,7,115,376,770,1017
96900,483,61,1.3107845268885456,3.310971705426645,1.3672310664170422,7.685455468297018,46,73,45,52,8447,0,0,83,391,742,997
