tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
36400,326,23,1.6092050873064738,3.3284029798348858,7.787522271750554,11.126110958891244,43,94,0,0,13024,0,99,349,124,946,353
36500,317,29,1.6174178684743086,3.1971158194847282,6.855883532461166,10.776776801558771,43,94,0,0,13274,0,93,335,136,953,380
36600,313,22,1.6139784512719992,3.230251683210077,5.754033254871238,10.05460735547861,38,99,0,0,12143,0,59,290,102,882,401
36700,280,33,1.6127753612095392,3.222719747529732,7.635597129178011,10.637095105659732,37,100,0,0,12476,0,103,275,79,978,338
36800,297,34,1.5941922800665804,3.277050390270204,7.703194058306675,10.934105933711974,36,101,0,0,12361,0,87,282,58,882,333
36900,282,23,1.588128841644536,3.248620570734734,7.89276474248146,10.33128655430397,38,99,0,0,12567,0,101,278,66,973,329
37000,316,17,1.5976205239607666,3.2439150570716735,7.087833457000068,10.421180637789618,44,93,0,0,12039,0,51,293,83,947,318
37100,324,29,1.6039923646189311,3.1522223280675297,6.215333496139225,10.046488909954858,42,95,0,0,12842,0,44,314,101,943,341
37200,343,24,1.6106753942020038,3.2809634845494333,6.744978858365505,10.842271134587731,41,96,0,0,12981,0,56,326,82,1003,362
37300,345,21,1.591808817977677,3.3017472376121746,6.769603427704046,9.930360853356596,38,99,0,0,12042,0,50,297,101,912,305
37400,297,28,1.6116999453638212,3.282978236675604,6.891924663657635,10.164075130021338,40,97,0,0,12098,0,57,241,83,905,330
37500,320,24,1.5657376774340344,3.204112447658381,6.997402689094606,10.478279736946918,43,94,0,0,12767,0,64,271,116,976,339
37600,347,13,1.5757281439007442,3.3554164261670483,6.003908052167544,10.021064638857949,42,95,0,0,12406,0,49,270,99,969,377
37700,293,22,1.5804631340234365,3.388952231248284,7.0580260875175735,10.897050145502929,37,100,0,0,11597,0,82,246,95,868,326
37800,336,17,1.5570823734934975,3.2124249782258096,6.928133097471544,10.218841114468379,38,99,0,0,12933,0,81,265,101,1043,343
37900,318,25,1.5550620471389802,3.4007559309156763,6.0704376691046456,10.439051488226628,41,96,0,0,12758,0,51,248,111,1050,287
38000,334,19,1.5532127636428918,3.2721772172329446,6.670486561640973,10.70530670827281,42,95,0,0,13128,0,95,270,110,1122,325
38100,334,10,1.557386052660953,3.1601092038766194,9.4939049006549,10.777597152331673,42,95,0,0,12889,0,71,246,91,1041,335
38200,303,14,1.5572766437179906,3.375592765671982,7.391940965560665,10.053308596275398,42,95,0,0,12262,0,67,242,100,1001,317
38300,333,12,1.569763299059847,3.3804354045305582,6.935675809442423,11.068190846451078,39,98,0,0,12717,0,106,268,115,1002,355
38400,320,10,1.577746941195787,3.269644744129802,6.749643124654767,10.210189557645505,38,99,0,0,12276,0,59,256,73,1063,313
38500,312,13,1.5904635936337232,3.32312486425683,6.244419247075593,10.463872494421645,38,99,0,0,12742,0,69,271,108,1025,327
38600,318,8,1.574862728856975,3.2931608883985546,6.392785766085892,10.177047041543355,42,95,0,0,12585,0,83,273,75,1066,330
38700,310,21,1.5660850207921175,3.1907346519923134,7.015880212503351,10.555021227362246,33,104,0,0,11693,0,43,260,63,904,320
38800,316,40,1.5880660942471374,3.2354574502519218,5.770843211048907,9.522711820644098,36,101,0,0,12798,0,44,251,79,978,305
38900,292,30,1.6108033151063343,3.2019775021160473,7.0129263116914045,10.305916879001632,41,96,0,0,13116,0,56,298,128,982,339
39000,301,39,1.613231631552178,3.214160049009709,8.229430584543858,11.279231668101572,40,97,0,0,13034,0,100,283,130,918,296
39100,296,18,1.5827546507771817,3.1943901412485003,8.931802354035712,11.1265830823803,34,103,0,0,12588,0,112,294,110,996,269
39200,298,22,1.5798011787360935,3.2456137009705124,7.031122726387816,9.999400419326115,39,98,0,0,11486,0,56,250,90,846,263
39300,302,24,1.5902558241502767,3.246033201753977,6.205986842023085,9.774948742413493,41,96,0,0,12321,0,65,325,94,924,275
39400,321,27,1.6026859267814673,3.2549736403603293,7.697195338261674,10.629301653326038,38,99,0,0,12272,0,75,300,72,964,266
39500,306,26,1.6076003656879012,3.2292795129706895,8.27313508713509,10.541345943272413,38,99,0,0,12081,0,63,314,92,892,239
39600,316,25,1.5604205359808794,3.1938490561382213,7.123090814603356,10.261788523507796,37,100,0,0,12883,0,79,280,75,993,343
39700,276,26,1.578405086165089,3.3274467936865633,8.145745854271361,10.654166270576019,39,98,0,0,12229,0,70,269,47,953,280
39800,307,32,1.6014050266005395,3.2934144509171603,6.886384842153031,10.857665216534413,44,93,0,0,13498,0,81,341,73,1026,343
39900,329,48,1.593857535868896,3.272291396726769,7.547705814094746,10.884250339186096,38,99,0,0,12726,0,75,288,82,941,272
40000,295,33,1.5955739467297891,3.2736125390403568,5.637353225801958,9.64414664998781,40,97,0,0,11975,0,30,232,85,901,294
40100,314,40,1.5931086904828757,3.2989215235098426,7.165561818412589,10.275166873480766,34,103,0,0,12813,0,63,288,83,1027,260
40200,321,28,1.5909495608162427,3.2067485341627746,6.556039506735094,10.255163914869105,39,98,0,0,12537,0,65,270,82,1047,261
40300,315,32,1.5716731009414107,3.27763835844089,8.134354607655473,11.285659871979547,41,96,0,0,13183,0,82,269,81,1046,311
40400,309,21,1.5529556403414582,3.3329485805731944,8.132307636077377,10.630828437944924,35,102,0,0,11765,0,78,236,69,1013,220
40500,306,20,1.5601443558382746,3.197908006467218,6.9466095707697875,10.04465944946866,38,99,0,0,11888,0,60,248,83,966,265
40600,308,41,1.5542690854446837,3.1319576455909743,6.352087053912049,10.206829578159535,40,97,0,0,13503,0,73,263,120,1069,365
40700,319,29,1.5583997311230704,3.133276176480897,6.521744009903066,10.61276240555111,37,100,0,0,12099,0,63,298,82,927,327
40800,299,27,1.5677812202982284,3.22326220103426,6.481638110255755,9.818102698771817,43,94,0,0,12298,0,83,294,80,936,339
40900,296,23,1.5521338117509327,3.195238085143272,7.1559138868097865,10.177037901597886,40,97,0,0,12714,0,68,260,79,985,388
41000,291,22,1.546477770713493,3.293406316421795,8.422473586612904,11.67979641965362,37,100,0,0,12900,0,82,258,95,984,390
41100,297,17,1.544935030912637,3.446454638235413,8.135008800085137,11.246140643875501,42,95,0,0,12831,0,89,264,74,1028,387
41200,319,9,1.579429553744371,3.2708264939394986,6.310004235315766,10.813559265940457,38,99,0,0,11552,0,64,239,88,959,330
41300,304,39,1.6059047951515482,3.1985730279352578,6.103780172957418,9.942063429088975,40,97,0,0,12281,0,26,230,104,890,350
41400,302,30,1.6025560866452975,3.2553893381300507,6.305691180680347,9.879330880291018,38,99,0,0,12259,0,71,243,88,952,357
41500,307,31,1.570549428727493,3.1097281760207465,6.597897895748903,10.069961831297356,45,92,0,0,12749,0,102,216,90,986,365
41600,325,22,1.5912356511999388,3.310790146214296,7.206692867211911,10.67012071673596,44,93,0,0,12614,0,104,280,72,1056,378
41700,305,18,1.568106219195231,3.391958644339837,6.956369614862261,10.365000389402482,36,101,0,0,11414,0,60,213,66,909,309
41800,315,14,1.5482134123723774,3.253657023005338,5.5445433670907995,9.907659742132655,38,99,0,0,11739,0,38,210,78,993,343
41900,297,21,1.5759320995304051,3.3271663047135185,6.2797493498933115,10.345967888707436,36,101,0,0,12071,0,34,219,79,977,319
42000,316,28,1.585543418215469,3.225520678367041,5.435304112725939,10.144592892272845,42,95,0,0,12007,0,23,263,93,951,302
42100,336,33,1.558783469736995,3.3041647032093255,6.800466255998007,10.872753054277355,42,95,0,0,13298,0,59,298,109,1057,347
42200,335,21,1.5785544830805682,3.2254503037808124,7.019423624943354,11.678688910060936,42,95,0,0,13695,0,64,354,123,1079,377
42300,317,25,1.5815032349895142,3.173707230565758,5.585940678370849,10.401709221291265,39,98,0,0,11926,0,56,266,103,890,339
42400,316,30,1.567799254284637,3.259318152572141,6.031632918977868,9.9710345186084,40,97,0,0,12422,0,59,267,94,1009,311
42500,324,23,1.5730329826205014,3.2740222592594894,6.162348906167792,10.201260757216641,39,98,0,0,12348,0,47,251,94,1015,318
42600,340,25,1.5795545576404633,3.362991417182375,5.563928394497396,10.111655045224742,39,98,0,0,12525,0,54,271,84,1035,335
42700,308,17,1.5769347320522045,3.215072029836349,5.196713059944869,9.822603848336048,36,101,0,0,11814,0,39,231,72,990,328
42800,294,18,1.5768585216013957,3.3033136914087255,7.702274228506642,10.50753162395441,39,98,0,0,12230,0,51,245,52,997,350
42900,326,30,1.5817762484056825,3.2151958647647496,6.543496506073906,10.597736503950127,37,100,0,0,12255,0,49,243,75,946,359
43000,287,28,1.5763201040164834,3.19363125592793,6.405840559802515,9.884784251199214,40,97,0,0,11954,0,70,229,74,919,318
43100,292,30,1.5871001562874332,3.2506931428994132,6.63557992660934,10.376775465289784,32,105,0,0,11650,0,57,238,81,893,305
43200,294,22,1.5678579543096292,3.303375891995861,5.495804733278418,9.824302510312183,36,101,0,0,11430,0,35,254,70,901,320
43300,317,27,1.5448236698449032,3.317759058150313,8.691642365116822,11.314829937649213,41,96,0,0,12693,0,95,268,85,995,313
43400,328,32,1.5420135967152482,3.2671011435372184,6.959162695762085,10.350668989498633,42,95,0,0,13108,0,94,313,70,1039,363
43500,323,37,1.5657399715574392,3.260528567665564,7.428197924194832,11.028161130166707,45,92,0,0,13828,0,69,370,89,1040,407
43600,349,40,1.5938655446301093,3.238531906884042,6.322020591807424,9.956114940007945,40,97,0,0,13234,0,45,358,97,950,374
43700,334,29,1.587571992033896,3.2545520828930274,6.460347251690522,9.78085366482503,37,100,0,0,11970,0,47,331,73,879,325
43800,323,24,1.5773688533332162,3.3234746410710017,6.270143853999757,9.711085762030407,41,96,0,0,12500,0,51,340,76,948,341
43900,319,21,1.5902279048813293,3.2513178444878132,5.967051193268374,9.95220361431654,44,93,0,0,12549,0,62,313,77,964,355
44000,312,7,1.587132254530691,3.2180292105555255,5.888994186583972,10.45782177579043,39,98,0,0,12505,0,59,319,100,1008,355
44100,329,7,1.5803994379474262,3.273312698601582,6.78146226603472,11.193396470135578,40,97,0,0,12982,0,86,290,115,1072,381
44200,319,17,1.5868218173645041,3.194906750954958,6.53224267401509,10.597495467266986,40,97,0,0,13055,0,57,292,95,1064,380
44300,313,13,1.584144200771736,3.1507472977658733,7.196485567408169,9.866205895368816,44,93,0,0,12261,0,64,256,95,959,374
44400,312,29,1.5998454135644755,3.342343932495093,6.886051247290722,10.320269448911942,41,96,0,0,12252,0,81,269,101,964,320
44500,314,22,1.5980035049580528,3.324077491162462,6.308483073037777,10.430694291075957,36,101,0,0,11879,0,53,232,83,948,353
44600,328,26,1.5821331313048104,3.262932696130839,7.260611225762542,10.229627885530363,43,94,0,0,13197,0,78,258,91,1053,348
44700,319,17,1.5755828885134369,3.3382022373481353,7.1376069391135175,10.72467245929165,42,95,0,0,12480,0,49,277,85,998,366
44800,315,12,1.6009209890159877,3.189087178103599,4.461236938681261,9.269844082903681,40,97,0,0,11790,0,20,309,55,992,332
44900,296,18,1.5758819804112076,3.377816196789106,6.316824934912007,10.331215412769202,40,97,0,0,12195,0,60,274,67,1010,305
45000,313,11,1.5665291400673573,3.28405825937908,5.611624998281734,10.229071247380071,37,100,0,0,11686,0,19,322,53,948,285
45100,327,8,1.5869399085669438,3.273618901783919,5.225821833432591,9.923432047725235,43,94,0,0,13105,0,55,347,79,1111,356
45200,337,12,1.5672717250626875,3.2983686248933766,5.546176556156113,10.51011559418618,42,95,0,0,12472,0,56,345,97,987,351
45300,312,24,1.5936862057326056,3.1865725017156903,5.908746307914651,10.077110591764617,40,97,0,0,12682,0,66,348,87,961,334
45400,306,19,1.5733550341646503,3.16639978704646,7.498486083318129,10.61495032830946,39,98,0,0,12342,0,89,289,84,1001,324
45500,311,19,1.594452195666939,3.2362842826341796,5.5731982232668384,10.006382000671962,39,98,0,0,11995,0,30,293,71,945,347
45600,344,23,1.5742960115521263,3.240685410602021,6.093579060891769,10.783923471782925,39,98,0,0,12663,0,62,324,80,1043,326
45700,330,13,1.5415776014946454,3.2218224975806407,5.644913415014488,9.615792479556832,44,93,0,0,12507,0,45,307,80,1022,400
45800,320,15,1.5417641596193044,3.2251113170007026,5.833595993565371,10.33622422790226,43,94,0,0,13001,0,65,284,68,1116,352
45900,323,15,1.5645855954532701,3.250758797360193,5.643314232722898,10.152588029187871,30,107,0,0,11436,0,63,244,72,932,299
46000,291,33,1.5832611119919164,3.2795021775180455,6.70941140369778,10.10521536439996,41,96,0,0,12015,0,71,262,103,968,282
46100,334,34,1.5818706635384876,3.258014985350047,7.336004814440805,10.590966954450783,42,95,0,0,13091,0,81,297,83,1067,336
46200,327,33,1.5671060786922393,3.2433900511776397,6.996529112468572,10.800682831104522,39,98,0,0,12551,0,62,295,79,1009,339
46300,312,33,1.5986739035148494,3.2183772777789805,7.016523265305388,10.817645289523,43,94,0,0,11795,0,79,288,87,874,286
46400,313,27,1.601955190792357,3.319785463573232,6.176098385343587,10.330481441906908,40,97,0,0,12235,0,81,301,126,959,320
46500,303,20,1.6162859982775495,3.197025534239022,6.2768217480609465,10.199769083709771,39,98,0,0,11372,0,60,254,92,929,291
46600,305,26,1.6088602380171835,3.1704620759787168,6.266350132839299,10.157457546409557,43,94,0,0,12230,0,84,286,109,957,370
46700,311,38,1.5976696516876663,3.2300731733885097,6.770743446186036,10.695974519438176,41,96,0,0,12159,0,80,330,97,905,344
46800,340,23,1.5843660484501307,3.205983030905843,6.307570482519229,10.599759064241942,42,95,0,0,13015,0,79,315,109,1014,395
46900,307,22,1.5936738753065942,3.212863670041691,6.7843728561170495,10.130960152162938,36,101,0,0,11261,0,56,241,81,844,364
47000,284,23,1.614359371010039,3.20289531538293,5.778921769922545,9.574750991526535,34,103,0,0,11180,0,40,232,56,854,337
47100,284,38,1.5775973449730558,3.262725263169923,7.698796013927594,10.252993372039041,38,99,0,0,12538,0,57,233,55,993,339
47200,320,34,1.5758464616649914,3.224457131619671,7.400206160927138,10.766397209000147,42,95,0,0,13266,0,85,240,92,1029,403
47300,337,20,1.5618868024102874,3.239622116230862,6.669107424189154,10.19246923804609,35,102,0,0,12157,0,67,277,76,943,362
47400,291,25,1.5618492073444832,3.2856924509958585,7.647827087729952,10.758017676767677,39,98,0,0,12417,0,68,268,82,1004,311
47500,315,31,1.5769084261895805,3.3174834964115316,7.2857251420264255,10.645214887716943,36,101,0,0,12183,0,84,237,75,974,291
47600,286,15,1.5821770382061446,3.1467371214392306,6.9723676070093585,10.02674505358239,37,100,0,0,11679,0,74,232,100,958,263
47700,325,18,1.582160678874308,3.2911542294994307,6.460969874037215,10.547680683136957,39,98,0,0,12473,0,43,250,85,1083,339
47800,302,8,1.582985559934559,3.3429517748104427,7.2878732826469435,10.467706460683836,42,95,0,0,12833,0,89,262,72,1067,367
47900,328,12,1.5766399610859716,3.2321277564025235,6.429148629764342,10.893075338733617,43,94,0,0,12499,0,56,320,84,1015,352
48000,337,26,1.5799966516541963,3.216324194312989,5.070564075124732,10.070230773410643,43,94,0,0,12802,0,55,279,104,1053,375
48100,328,21,1.5687088177907638,3.126461475650253,6.210984580194486,10.168580519635164,45,92,0,0,12705,0,61,258,115,990,400
48200,304,20,1.5782156502134155,3.279788926115166,6.26286673779437,10.161840829964667,41,96,0,0,11882,0,52,214,94,948,370
48300,326,16,1.5761431904988763,3.245515890155596,6.331586795600341,10.437042551316932,40,97,0,0,12750,0,54,240,92,1040,393
48400,344,12,1.6083637860275348,3.27786208640935,6.195925392375082,10.783554304159669,43,94,0,0,12978,0,83,279,104,1058,416
48500,338,19,1.583272956634972,3.2708410148286386,7.432517270431291,11.176213466530774,38,99,0,0,13084,0,80,297,87,1094,379
48600,314,16,1.5751008165578961,3.3229829523163743,6.291468321272066,9.78310897664688,39,98,0,0,12289,0,55,263,86,973,369
48700,348,15,1.585612934679954,3.361695797795255,5.94110038031284,10.428158293332055,43,94,0,0,12423,0,56,286,95,994,374
48800,345,16,1.5516086460003562,3.2294266375433707,5.483851003223828,10.303856311627456,37,100,0,0,12191,0,41,286,78,966,365
48900,305,15,1.5500290523678304,3.3362537274816675,5.738852084777393,9.785247143007204,43,94,0,0,12456,0,54,293,118,978,340
49000,328,41,1.5468048514586377,3.2260991518371553,6.456534235531225,10.150752528050312,41,96,0,0,13027,0,70,265,97,1042,363
49100,312,17,1.5804949560195842,3.281275743073576,6.044357201682046,10.338886501682016,38,99,0,0,11966,0,50,262,63,942,329
49200,310,20,1.5609771349661947,3.2164662390842738,6.244994312361185,10.180847766054034,41,96,0,0,12342,0,52,278,63,1041,307
49300,336,17,1.5609368817881866,3.2198121221687486,6.882103521295486,10.21093129848233,33,104,0,0,12829,0,92,253,65,1143,344
49400,307,18,1.5654239721110772,3.2817140115907786,5.647085486407147,9.791381967036871,43,94,0,0,12392,0,69,284,66,1020,346
49500,315,18,1.5524746676382555,3.2496133019886884,5.2403998630798165,9.306863445678847,39,98,0,0,12677,0,74,333,67,1040,319
49600,336,15,1.5653596228420996,3.258248196983318,4.948687001610585,9.318184428493838,41,96,0,0,11907,0,69,276,74,981,337
49700,315,14,1.5421649796408405,3.3137998771782065,6.327810105254224,10.012999950608384,40,97,0,0,12302,0,90,295,70,1003,353
49800,285,17,1.5532289844438387,3.3077033858309774,8.020990969582904,10.67946170240672,35,102,0,0,12146,0,87,308,73,950,291
49900,303,24,1.54091068904697,3.359504331505155,7.7973544238979215,10.973111463079631,41,96,0,0,12484,0,109,309,58,1002,284
