tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member
113500,1178,11,1.3769064756883764,2.9339623943437725,2.7831012888712996,7.0602685701702255,130,370,0,0,28385,0,30,4073
113600,1144,11,1.3589972147760934,2.9093725144652764,2.987475490465028,7.163103386087388,123,377,0,0,29363,0,38,4199
113700,1174,12,1.3769461658102617,2.9048420490752935,3.414037185665878,7.5331792388674685,138,362,0,0,30877,0,59,4420
113800,1153,14,1.3828628182296747,2.8242275588886536,2.97658529772348,7.1471460235355195,118,382,0,0,28442,0,32,4003
113900,1181,12,1.3725415798332348,2.8390495271127953,2.932552648980419,7.076494643074471,130,370,0,0,29860,0,49,4294
114000,1135,9,1.3533799514214868,2.8671091765141847,2.4147564530383785,6.617372688524496,124,376,0,0,27958,0,23,3986
114100,1129,14,1.3665154120538872,2.932198419774739,3.036182354941953,7.225145338616024,135,365,0,0,28625,0,43,4056
114200,1127,10,1.3615624814382616,2.878261869961276,2.874547128347376,7.053565160753113,133,367,0,0,29097,0,54,4161
114300,1194,20,1.3652338433678697,2.8982384842808115,2.984838641769432,7.178033390201366,124,376,0,0,29550,0,42,4168
114400,1119,11,1.3514835271889925,2.9160327224772895,2.74269964694898,6.8692851515327025,140,360,0,0,28672,0,38,4127
114500,1109,12,1.3577591777400528,2.8856218201964214,3.015467700454809,7.244166134807432,122,378,0,0,26855,0,42,3839
114600,1092,14,1.3763016790228917,2.93525281096889,2.5819852616390477,6.849739135024239,118,382,0,0,27683,0,20,3948
114700,1155,14,1.3792436486692485,2.9458574449047057,3.4146979605935748,7.625469662342034,129,371,0,0,29425,0,54,4163
114800,1116,11,1.3680426265632295,2.9368874519201484,2.61487829392904,6.882089902902015,126,374,0,0,28602,0,28,4091
114900,1161,11,1.3722625743392205,2.892521680127706,3.1095178230711213,7.267761532700105,130,370,0,0,29910,0,43,4290
115000,1179,10,1.3872868311594422,2.9168816053498032,2.7771490787614637,7.065019367583203,136,364,0,0,29693,0,28,4222
115100,1193,11,1.363709316314879,2.969803218044221,3.876158387324784,8.150695503147382,133,367,0,0,30354,0,63,4331
115200,1170,10,1.3507456084292075,2.8639961473487285,2.853329740271874,7.042134568791571,115,385,0,0,28833,0,50,4105
115300,1086,7,1.377763469863319,2.900475440150804,2.5012973592876846,6.767042338020246,114,386,0,0,27644,0,11,3942
115400,1122,11,1.3736372006448556,2.889697452359298,2.973464704268805,7.171083655367095,124,376,0,0,28674,0,35,4123
115500,1154,14,1.3785967448102945,2.9400158621275523,3.0989445336460806,7.397618673387927,126,374,0,0,29247,0,51,4141
