tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,average subtask queue size,rejected task
74300,1214,114,1.502884185606273,3.131088189496207,7.190018826525213,10.59766112497697,153,347,0,0,50113,0,1.0655209322919057,358
74400,1226,118,1.5110898479815802,3.119753215066237,6.773883784894151,10.375163310771189,147,353,0,0,48303,0,0.9828131278409313,306
74500,1212,87,1.4980365857914564,3.1206072825392552,6.051140274708897,9.7141252582977,146,354,0,0,46883,0,0.8508689977962655,232
74600,1268,93,1.5054735339016831,3.1284038770916966,5.727511436087505,9.731441650351162,147,353,0,0,47902,0,0.8722063706791303,230
74700,1259,94,1.490992467045417,3.1654852108832814,6.093450513905124,9.980242478787932,145,355,0,0,46356,0,0.8846298075658833,182
74800,1207,108,1.5026124661074858,3.144013151694307,6.051251907568338,9.878862392101555,143,357,0,0,47228,0,0.8907590108383391,227
74900,1272,83,1.501178226632196,3.1322610380666993,6.004277417288518,9.809376851559158,150,350,0,0,48680,0,0.8891804364657412,291
75000,1269,97,1.50550444991889,3.094632803765821,6.533253207427483,9.983044891575032,153,347,0,0,50206,0,0.9884978800338716,323
75100,1225,113,1.5074267078664678,3.0981431117259204,6.587415424225381,10.149524135977632,151,349,0,0,48593,0,0.9346234019667528,313
75200,1179,109,1.519633714634488,3.0695540291422883,6.249755446041559,9.784880438369967,149,351,0,0,47441,0,0.8837829556567816,302
75300,1194,116,1.5315070035108476,3.1126840876844737,6.660664484638173,10.289433309441533,143,357,0,0,46345,0,0.9176749579350176,269
75400,1191,117,1.5171870102438643,3.0854216999016284,6.304271016835015,9.85447473810888,151,349,0,0,47141,0,0.8921660080760261,260
75500,1260,114,1.5224676256676497,3.094620005529722,6.512706734326041,10.214786320587402,144,356,0,0,47476,0,0.9641045386665746,232
75600,1242,105,1.5240849535888008,3.0777291674488523,6.366788040923267,10.078256148323169,151,349,0,0,47061,0,0.9110951732684657,241
75700,1220,91,1.5224330290596348,3.10442243904831,6.9173123812676875,10.48760839329445,155,345,0,0,49421,0,1.0324236482682023,311
75800,1224,115,1.5222467972443945,3.0794209700272472,6.601901863375329,10.286512902317783,155,345,0,0,48907,0,0.9852166228847682,311
75900,1233,120,1.5156853971687505,3.1063914265135066,6.465302506123067,10.114825073759157,158,342,0,0,49797,0,0.9593690627157047,313
76000,1235,114,1.5125391137011557,3.129254342028613,6.845242714604498,10.467268936167518,153,347,0,0,49944,0,1.0081502147953758,343
76100,1279,96,1.5116519128394987,3.147804593102772,6.635447064603637,10.308826633758512,155,345,0,0,48388,0,1.0041689662560702,245
76200,1235,90,1.5126632956717259,3.123848735074995,6.693457714352976,10.334439091142759,149,351,0,0,46568,0,0.9367787541554925,281
76300,1224,78,1.5027108099863324,3.150216414115545,6.823665297291512,10.331806747731424,154,346,0,0,47847,0,0.9931916604660235,307
76400,1228,62,1.5134827080603157,3.1436096831664595,6.689382940348361,10.377591571464066,147,353,0,0,48083,0,0.9684774083988634,327
76500,1268,82,1.4980314789141431,3.109714672251273,6.3251060373039145,10.038452274529497,146,354,0,0,49027,0,0.9429621874950249,275
76600,1246,67,1.5040149891463273,3.1509638760385785,5.928348107552794,9.651245984862998,157,343,0,0,46785,0,0.8609274045036692,256
76700,1226,91,1.5155612798872786,3.128057145475358,6.310835004761317,9.957656313898093,148,352,0,0,48219,0,0.9444755099348359,288
76800,1213,89,1.5209744696598069,3.10321499534495,6.589508484850202,10.13224695341517,150,350,0,0,47666,0,0.9256743308796038,301
76900,1208,84,1.5134646740469488,3.1220389583434267,6.559372786086892,10.09262319908334,152,348,0,0,49857,0,0.9884140765361805,345
77000,1252,90,1.5000685146615949,3.1000583726633035,6.8012099674452475,10.345800046056018,154,346,0,0,48739,0,0.9819331870580597,321
77100,1234,79,1.5138189986378823,3.0750005141057772,6.98983565747333,10.451698527027668,153,347,0,0,50164,0,1.0641413131000481,367
77200,1205,75,1.5231195158300732,3.1243104730293134,6.640891335772057,10.20962481104048,150,350,0,0,47829,0,0.9460852512622014,314
77300,1165,107,1.5158563247306365,3.118381002074849,7.018008314673037,10.424672949526576,153,347,0,0,48964,0,0.9950568348743444,376
77400,1165,99,1.5215128540659046,3.1382048992029614,6.9912367223205045,10.321271886610118,152,348,0,0,47983,0,0.9767042994257781,342
77500,1226,124,1.5206237806514695,3.1316945836125685,6.488365596595302,10.234603948062823,154,346,0,0,48616,0,0.9263513946879341,300
77600,1168,139,1.522501319157848,3.0863009029658817,7.105055463762695,10.430212000628462,151,349,0,0,51100,0,1.0373446041069616,419
77700,1197,119,1.5114842824747763,3.1267303091846004,6.830608880192283,10.318422107832076,157,343,0,0,48666,0,0.9458022320143966,300
77800,1242,112,1.499335109212025,3.0888308414366863,6.767454840776712,10.250661123165319,151,349,0,0,49183,0,0.9986208646345841,314
77900,1199,88,1.510953800454204,3.118539410644321,5.718353967823844,9.604705199237303,158,342,0,0,46457,0,0.8374877422862207,235
78000,1229,104,1.5149541331841079,3.0931356392402694,6.808623839154502,10.48296451767066,146,354,0,0,48389,0,1.0124177028147943,334
78100,1262,117,1.5093131959505974,3.098696920839794,6.360050421226576,10.196035919019208,143,357,0,0,48446,0,0.9678539751926911,260
78200,1221,89,1.5015649703866607,3.1307784842282445,6.424538080123127,10.121643759720543,153,347,0,0,47795,0,0.9315806599288845,275
78300,1263,93,1.4948160505947259,3.1692483831160017,6.769971687315326,10.423692409376988,146,354,0,0,47994,0,1.0105918030749133,268
78400,1230,49,1.5050198749989863,3.1568357435551957,6.852962497974029,10.385218053267176,155,345,0,0,48472,0,1.0589164538391984,308
78500,1259,98,1.5089223327837777,3.1551522536588896,7.293271379197651,10.872760811272041,151,349,0,0,48219,0,1.0905140562436035,296
78600,1175,92,1.5173136460662422,3.1533138159686787,7.1566892075516755,10.772005159362923,161,339,0,0,49212,0,1.0359435071402514,367
78700,1230,100,1.5136168833068802,3.146513522474783,6.961413825935478,10.49013594060672,158,342,0,0,48267,0,0.9905050074989962,292
78800,1244,121,1.5094306135479472,3.1465930949785057,6.598970886088645,10.269671621522093,157,343,0,0,50020,0,1.0049539630070292,307
78900,1230,129,1.4968133540188255,3.1261740065900985,6.734717484826693,10.230599081676722,155,345,0,0,50261,0,1.007523636559806,303
79000,1236,106,1.4876419960942355,3.1421553841969883,7.062392273215264,10.592428925497028,150,350,0,0,49116,0,1.0352897499864828,315
79100,1304,121,1.501929581092486,3.1116844671560857,6.379023262877772,10.135722297374866,153,347,0,0,49732,0,0.978998809898091,250
79200,1223,108,1.4980784932484477,3.1493407766400896,6.585590086011409,10.33044305623081,144,356,0,0,48370,0,0.9860026392499798,275
79300,1251,78,1.4975185663086268,3.1677770627373683,5.878337057429828,9.72127758270021,151,349,0,0,46683,0,0.8445697753554398,212
79400,1291,78,1.4968858866381571,3.138034891821434,6.373120499760272,10.137108641452857,149,351,0,0,48924,0,0.9926982365959997,254
79500,1237,94,1.5028548761762446,3.188389677820839,6.731778196316239,10.421323314731989,153,347,0,0,48693,0,0.9890130528592254,284
79600,1272,83,1.5144846732871364,3.136467579033342,5.944502947126164,9.760605953517533,148,352,0,0,47847,0,0.9000144848659621,228
79700,1253,107,1.48896993606749,3.1928106453171483,7.051622363561806,10.605814475702337,161,339,0,0,51005,0,1.1118659139146527,321
79800,1331,97,1.5098149923940567,3.1325339899789038,6.637974647341124,10.41655266610461,156,344,0,0,50409,0,1.0525780008124141,292
79900,1239,83,1.5071601456145143,3.088105082640305,7.1707542666362425,10.494842644985884,154,346,0,0,51868,0,1.1077486016889306,375
80000,1293,108,1.5026773788807057,3.0999662157267975,7.019908532611238,10.519975916583132,153,347,0,0,48828,0,1.0430073451927289,243
80100,1246,99,1.508683613311547,3.1627585732486483,6.966742279849922,10.375098620374722,140,360,0,0,49356,0,1.0339326132018605,338
80200,1198,91,1.5073515767148127,3.1618418118149294,6.066314685609034,9.712961610537922,152,348,0,0,46560,0,0.8644105616458098,249
80300,1216,82,1.51453312612997,3.0619413079825226,5.980053261675287,9.855152473402017,149,351,0,0,46925,0,0.8857838110635224,251
80400,1231,73,1.4990199880045971,3.11114664755469,5.658496926967379,9.640400204988525,145,355,0,0,46011,0,0.8350928176591133,226
80500,1268,99,1.4934858034594394,3.136923951519608,6.248301248152003,10.04218268999345,152,348,0,0,48870,0,0.9587346233457041,269
80600,1270,100,1.4886264149552084,3.1089444981123977,6.924279147946136,10.170095178555103,153,347,0,0,49122,0,0.991392780589188,264
80700,1303,79,1.4921316914585563,3.1152006479303695,6.5841484784330895,10.283812125832382,147,353,0,0,48858,0,1.025935618198226,264
80800,1279,117,1.506197824512382,3.1153758425035796,6.203753199117727,9.983440129185794,151,349,0,0,48620,0,0.937337122411957,226
80900,1243,90,1.5186325943911188,3.096857044490039,6.587837807927718,10.155997329370328,156,344,0,0,49635,0,1.0112983018688562,304
81000,1260,85,1.4952614785595266,3.1680334994703294,6.561656591630712,10.187942540775078,157,343,0,0,49684,0,0.9867204026632712,324
81100,1244,96,1.5025189405105364,3.0341219446781453,6.406614406297568,10.075854783841907,141,359,0,0,48713,0,0.9522047473695449,299
81200,1262,92,1.5123331669424345,3.104678158803793,6.356332506661534,10.00845680514923,154,346,0,0,48786,0,0.9661496938254507,268
81300,1251,75,1.5015297126172988,3.10309428949552,6.610197428145801,10.132188758445922,151,349,0,0,48120,0,0.9589215616944362,301
81400,1243,91,1.5072882801607579,3.1279615673511305,5.881742775506545,9.755480924011408,153,347,0,0,47953,0,0.8961735799024534,221
81500,1281,100,1.5179845377764491,3.1388552224442816,5.880398203580338,9.784265681367831,149,351,0,0,48377,0,0.8873278927725968,215
81600,1301,69,1.5054623046280693,3.121679708955403,6.309142598595824,10.076809561083895,151,349,0,0,49004,0,0.9968333825195326,258
81700,1280,75,1.5032994426862296,3.113087660047259,6.515064072404293,10.278954695389464,159,341,0,0,49348,0,1.0134983442166616,290
81800,1253,112,1.5274300777303471,3.156901415646524,6.200693517465485,9.88872280713791,150,350,0,0,47906,0,0.9065334717497402,241
81900,1218,97,1.5088989261618275,3.157294226902475,5.867394044696873,9.79202594424438,147,353,0,0,47572,0,0.8868952076217868,256
82000,1254,95,1.495904749018711,3.1518998901444943,6.3305091169208625,10.065779498851482,152,348,0,0,47770,0,0.9165688388723241,251
82100,1275,115,1.509590425102912,3.118256733742303,6.181248016801718,9.92554524078171,153,347,0,0,49594,0,0.9710513008501543,238
82200,1308,104,1.5018826810143406,3.1392511207584963,6.9835552893804405,10.665540431225928,162,338,0,0,50698,0,1.1221595034178293,279
82300,1302,75,1.4916110989115794,3.103596509790029,6.805646523059632,10.460410795502362,154,346,0,0,49731,0,1.0813478011732227,302
82400,1243,96,1.5025199058816026,3.1436794826092687,6.676929085188368,10.229333009142861,144,356,0,0,48199,0,0.963079688849831,280
82500,1197,69,1.4913652765836494,3.1464073016162617,6.288261602156703,10.02441497592273,144,356,0,0,46940,0,0.9025154264617379,294
82600,1201,113,1.4951184392946093,3.1634057062489633,5.9432560601042175,9.688404522849796,147,353,0,0,45716,0,0.8153233893790509,211
82700,1247,99,1.4944409950029955,3.131164102981438,6.588620565607569,10.302507688414131,156,344,0,0,49931,0,1.0273538717599986,293
82800,1263,77,1.473766793733873,3.136462529740042,6.3619714600149875,9.92468230221361,153,347,0,0,48837,0,0.9483797566403659,289
82900,1311,81,1.4910549734977543,3.1357299286322546,6.247117216218819,9.900425348336864,147,353,0,0,48781,0,0.9591047211855749,240
83000,1248,88,1.498281842898941,3.1024237834941637,5.628695542071039,9.419474278052126,147,353,0,0,47249,0,0.8168926361801598,235
83100,1252,90,1.500139562002125,3.154431924663912,5.703383986025731,9.672294129307284,142,358,0,0,47829,0,0.8804970310263773,250
83200,1328,68,1.4971570539345078,3.1358743547480743,5.87965439775251,9.694281890960527,155,345,0,0,49142,0,0.9246570129758706,227
83300,1285,91,1.504013131225681,3.106741435484887,6.283376040412349,10.003866054059278,153,347,0,0,49620,0,0.989120819276515,274
83400,1249,86,1.4849844521007523,3.095772846149042,6.973372737651252,10.37326938594181,147,353,0,0,50028,0,1.0475887921038132,344
83500,1213,89,1.4810312071376932,3.1118155369746763,6.070789830606129,9.759387501234347,149,351,0,0,48980,0,0.9214323862081859,293
83600,1301,114,1.4753538287384789,3.126208314014739,6.537714085711184,10.160827706407249,152,348,0,0,50014,0,0.9896344798235766,266
83700,1318,97,1.4745215685797373,3.1342701807069555,5.842884920348233,9.742340462407906,151,349,0,0,48635,0,0.909661835738724,220
83800,1224,91,1.4721012632110528,3.1473226463952533,6.190385898393366,9.823960230109266,149,351,0,0,47493,0,0.8830615128922975,276
83900,1223,109,1.4804764705490192,3.1249148989859776,6.7059820864843225,10.128960869130152,149,351,0,0,49143,0,0.9575352010411627,333
84000,1225,101,1.4932489912070799,3.083214069732345,5.627432949887221,9.300779291714932,150,350,0,0,47044,0,0.8133943468143287,248
84100,1224,101,1.513576164174821,3.111179780080676,5.542193222639651,9.523543213237174,144,356,0,0,45279,0,0.7937305469904723,211
84200,1155,100,1.499281418369761,3.1272908006750204,6.393625899434376,9.939292375710407,156,344,0,0,49564,0,0.9217551156620817,383
84300,1188,144,1.516727160977649,3.1660205529003274,6.877611901206028,10.288564342586987,155,345,0,0,49589,0,0.9773350000414996,335
84400,1256,125,1.5110716389447614,3.128335948798475,6.605880204028742,10.221811953828073,153,347,0,0,49386,0,0.9732471399341085,298
84500,1197,105,1.5179445965759506,3.1188970372550635,6.532761605750128,10.2202738471973,148,352,0,0,48971,0,0.9570327979645435,316
84600,1210,98,1.5190871330310423,3.1401373405955337,7.186630227369275,10.535156625229284,154,346,0,0,50016,0,1.0555721820658597,334
84700,1235,96,1.5078541352536505,3.17124156486813,6.89665877198984,10.474274023176115,149,351,0,0,48361,0,1.0026159045658758,286
84800,1269,85,1.5135610893687215,3.17870280903662,6.315833269141457,10.105381239370736,150,350,0,0,49422,0,0.9778542385388721,293
84900,1246,69,1.497686923115449,3.134622932776081,6.292218393518603,10.040016178213227,155,345,0,0,47275,0,0.9380783364990448,245
85000,1222,87,1.5030202603695235,3.133170769934943,6.308989541922607,10.029108192360743,149,351,0,0,47410,0,0.9224428892271223,262
85100,1219,81,1.5045013453732183,3.12094193070338,6.342577177133581,10.012923541696818,142,358,0,0,46563,0,0.8948467402483096,282
85200,1184,97,1.5078395335255113,3.1505859379614325,5.859559315819347,9.5614645806915,146,354,0,0,47653,0,0.8449059370740144,272
85300,1179,83,1.5084812851008003,3.1533301009545536,6.725327416526596,10.221608940494303,150,350,0,0,49431,0,0.9520140454210295,390
85400,1269,82,1.488947711531165,3.1414205269553053,6.668914782281861,10.366534315760632,157,343,0,0,48964,0,1.0213016161038546,279
85500,1251,121,1.498774293081984,3.1437030793083154,6.44094947837661,10.187963121778248,151,349,0,0,48468,0,0.9645331808662452,251
85600,1293,80,1.4980206123718156,3.125536362310306,6.345448834802802,10.075668346177332,147,353,0,0,49560,0,0.9810387058870147,288
85700,1249,95,1.485421787908551,3.113638638023167,6.449110674959603,10.037141353958152,143,357,0,0,48218,0,0.9261216225264235,289
85800,1251,68,1.4787909584701944,3.117059746573628,6.173117646509252,9.78929563348438,154,346,0,0,48820,0,0.9264815276740219,256
85900,1229,83,1.496844731126408,3.201170003656529,7.245109568121876,10.629093132297136,153,347,0,0,49149,0,1.0702099497165216,316
86000,1275,103,1.4872809683594364,3.15175501411606,6.4383751388874115,10.184050101136595,150,350,0,0,48490,0,0.9411856159547716,269
86100,1260,99,1.4936426092341377,3.1339884599218872,6.3060554468421435,10.061433187320624,154,346,0,0,48523,0,0.9588208206117844,262
86200,1262,91,1.5005308522053362,3.0980378701892537,6.104511234169355,9.900381611727157,150,350,0,0,48851,0,0.9350474063313128,321
86300,1218,99,1.5139763446248913,3.144967652638152,6.272756129297369,9.857754818323622,144,356,0,0,48789,0,0.9262635303357959,277
86400,1244,91,1.512711856196679,3.102489192810867,6.457581575156878,10.088890661177551,164,336,0,0,48971,0,0.9470239364806214,316
86500,1207,107,1.5133945268202853,3.1493136116248728,6.232332473419683,9.916648146725562,144,356,0,0,47325,0,0.8974505949436293,259
86600,1200,87,1.5037162849037862,3.046263048286517,6.4165053287692055,9.906959661982174,150,350,0,0,48267,0,0.9419240055842573,302
86700,1273,80,1.5024043125666944,3.098456074055805,6.689522045349041,10.225643344434781,147,353,0,0,49440,0,0.9800625332758014,299
86800,1311,57,1.496028208443417,3.0869690473327016,5.8081259668456084,9.59194031175491,137,363,0,0,48486,0,0.8871754632728828,232
86900,1261,86,1.5014563242694872,3.1717497273192787,5.926821057815891,9.792013009051168,155,345,0,0,49472,0,0.908453516712641,267
87000,1308,123,1.5075707609527789,3.1367361650246597,5.835572899523674,9.781694171468443,144,356,0,0,49160,0,0.9034762557967543,245
87100,1270,99,1.5152532800306089,3.1369423223099115,5.8267687541329956,9.777134403328027,154,346,0,0,48941,0,0.9036534617647205,253
87200,1283,87,1.504397512356506,3.1063550231498493,5.683490696855678,9.567266320680895,146,354,0,0,48141,0,0.8547644038465109,236
87300,1229,68,1.5007582167309559,3.1551949351262123,6.178080230392571,9.900490869810366,149,351,0,0,48916,0,0.923584249718743,297
87400,1246,96,1.4974007381540135,3.152484592850933,6.884805564614937,10.498780300241663,149,351,0,0,49655,0,1.0310809096874403,305
87500,1212,84,1.5041418365052974,3.1681105180812694,6.995168409167361,10.472369247635237,155,345,0,0,49160,0,1.009741240101922,335
87600,1264,107,1.487256124453811,3.13262574980573,6.6281610589820374,10.198770369608482,158,342,0,0,50103,0,1.0010190903839886,311
87700,1267,97,1.4958328963200598,3.1180928253281,6.739799869210109,10.283355894549011,155,345,0,0,50244,0,1.032648883335694,311
87800,1277,155,1.5145883047179998,3.1743641689512505,6.745186045442637,10.359847345363738,155,345,0,0,49953,0,1.0290196070429027,275
87900,1271,104,1.5317400959826784,3.174225644037561,6.621467813642014,10.451297804239543,142,358,0,0,47629,0,0.9917190229162303,250
88000,1241,126,1.5043350240522917,3.120102303538185,5.712556959534479,9.530836370724867,148,352,0,0,47842,0,0.8555048387609453,239
88100,1180,112,1.5234608881474208,3.1341612487243937,6.601986263333587,10.185011179410488,152,348,0,0,46199,0,0.9035306714105309,255
88200,1199,117,1.510909812274961,3.1336710135066186,6.3473810032438305,10.140363800041547,153,347,0,0,47786,0,0.9116598127630289,299
88300,1192,118,1.5030184372774855,3.126595144699899,6.58693638477592,9.901211155705685,160,340,0,0,49079,0,0.9170907477649993,325
88400,1249,90,1.5033757006743798,3.1375112245553662,6.309914587259853,10.137749262386965,143,357,0,0,46999,0,0.9354803218190229,255
88500,1173,102,1.5074427780922375,3.161525249302099,6.392013644109291,9.928084667317306,151,349,0,0,47849,0,0.8925961905383397,336
88600,1184,111,1.5211797790418962,3.184117843854202,6.411532115964568,10.023236785730198,150,350,0,0,46691,0,0.8938938701892759,269
88700,1185,114,1.5081456422636046,3.1333541584918176,7.109875708528267,10.327887884458075,147,353,0,0,50486,0,0.9988343648439636,402
88800,1228,115,1.5003877083164177,3.1391602636442606,6.6238581303966395,10.147141518179742,152,348,0,0,47954,0,0.91716174198385,252
88900,1219,125,1.4917400448573566,3.136924052117193,6.570463845600954,10.082799261223862,156,344,0,0,49481,0,0.9542351631490653,342
89000,1203,115,1.5007630620329937,3.1659685190433056,5.59805237697459,9.412160147182114,147,353,0,0,46102,0,0.7881583453579277,235
89100,1166,142,1.5235652057424018,3.1418651956852863,6.4603707623346915,9.929741170986324,154,346,0,0,48814,0,0.874001263782087,347
89200,1166,130,1.5201401735399913,3.1383045826288076,6.374043135366021,10.027247015823777,146,354,0,0,47318,0,0.8989921261419892,315
89300,1148,121,1.5142858304206437,3.1810167720673737,6.0943994433821285,9.933532364414912,149,351,0,0,45124,0,0.820220632936931,223
89400,1179,124,1.4922143360579279,3.1832473934261483,6.042059011827963,9.783513065930881,146,354,0,0,46191,0,0.8339207516500311,257
89500,1187,135,1.5186327448842867,3.1624723672328314,6.7000383180683185,10.239894738236698,152,348,0,0,48752,0,0.9369419492018715,341
89600,1150,130,1.5172779776175715,3.1003860353976878,6.516321021703317,10.017756987650477,147,353,0,0,47248,0,0.8798951748993735,302
89700,1189,157,1.526171038846832,3.149351984343077,6.6053381292924005,10.05258063670179,151,349,0,0,49746,0,0.9328711240019598,338
89800,1187,102,1.5210106294344417,3.1781350994547886,6.864155472250655,10.356149799059205,153,347,0,0,49096,0,0.9805524337100157,339
89900,1227,95,1.5195054840679538,3.1653679185451096,6.8754182591316555,10.389042275633019,149,351,0,0,48820,0,0.9882773734644397,299
90000,1219,104,1.510786530323265,3.1864575097768313,6.689621351131424,10.395867704645541,147,353,0,0,49055,0,0.9874481242037422,326
90100,1171,110,1.5086779682440834,3.1784516662551594,5.8250876316647116,9.60916107091831,150,350,0,0,47154,0,0.8189182729821504,279
90200,1229,112,1.5025082500715066,3.218774680893077,6.551080680323761,10.227949452877521,157,343,0,0,49434,0,0.9890000075203682,297
90300,1209,101,1.5081888114382707,3.1915978275091925,6.88481650563937,10.421636073259812,144,356,0,0,47992,0,0.9444548385925122,316
90400,1218,121,1.5192508485392193,3.195514926400099,6.519070446264242,10.182590618378644,155,345,0,0,48007,0,0.9455801356804675,271
90500,1251,101,1.5174170380026413,3.2121983335498534,6.801340608585165,10.486804187618606,162,338,0,0,50040,0,1.0451995979573347,297
90600,1237,83,1.5055080678834596,3.152523808102659,6.3242564925663665,10.155810945313418,149,351,0,0,47588,0,0.9449029623950981,254
90700,1173,112,1.507967874283076,3.185368541132171,7.240538319873798,10.536378538529624,152,348,0,0,48663,0,0.9862443482314941,385
90800,1215,116,1.503937976198764,3.166138528827048,6.233148731116252,9.930463747240292,144,356,0,0,46158,0,0.8796941817366333,236
90900,1226,144,1.5064466931204767,3.158915957816696,6.163738703620945,9.985228383993455,151,349,0,0,48841,0,0.9309128747327491,249
91000,1207,132,1.4980626853208272,3.16075114447526,6.366517871749064,10.090635584767437,153,347,0,0,47519,0,0.8994919889670634,266
91100,1223,136,1.4798527496152079,3.129757756146949,6.827170666141471,10.245597314882437,149,351,0,0,49985,0,0.9879900559408555,316
91200,1260,100,1.4846980037836683,3.0911905988052366,6.676717292680894,10.263610469908908,141,359,0,0,49742,0,1.0150294754558076,299
91300,1230,123,1.4824269113857027,3.141205148466215,6.068921968143903,9.91009648247004,147,353,0,0,47155,0,0.8670215244404221,252
91400,1229,102,1.4906016133954632,3.1828819526637204,6.617104154422467,10.140193187531413,150,350,0,0,48726,0,0.9450519743925487,274
91500,1245,109,1.4689488722794095,3.208975209898199,6.975422201382617,10.399570974601108,151,349,0,0,50035,0,1.0220732047084164,320
91600,1232,96,1.4817488482468384,3.1330160581279642,6.152089335545929,9.895876315163246,152,348,0,0,46856,0,0.8922491643895204,239
91700,1208,100,1.486003525685941,3.137487752394143,5.62272732383516,9.467225460974156,137,363,0,0,45809,0,0.7905168552059222,216
91800,1246,110,1.4830860975355393,3.1810327909245064,5.96422421715067,9.772249799422928,152,348,0,0,49133,0,0.8908596931957001,269
91900,1237,114,1.4885053136242448,3.1299421650877384,6.420738471989358,10.051723052507985,155,345,0,0,50343,0,0.9934265923055235,308
92000,1267,78,1.4786619429669492,3.1363315326267895,6.298079382255407,10.024836294211338,149,351,0,0,47354,0,0.9136623539807739,268
92100,1249,91,1.492352375719432,3.13846025356839,6.208356697936774,10.05551274691567,150,350,0,0,47800,0,0.9488548112607296,234
92200,1261,109,1.4964391056948936,3.1547479223178083,6.677619803949905,10.397044115581782,153,347,0,0,47422,0,0.9715649875378598,238
92300,1242,73,1.4884540095946,3.149921323358517,6.050505408687628,9.911602231270138,153,347,0,0,48866,0,0.9282063809132987,287
92400,1265,117,1.5040720446006426,3.145544042708256,6.509283106537839,10.280980475947926,153,347,0,0,50327,0,0.9913317036244805,305
92500,1279,96,1.4949803650155238,3.09595896148588,6.690797858817252,10.233030959564612,153,347,0,0,49496,0,1.0197941857789132,283
92600,1243,89,1.492840481531546,3.098709623068076,6.624815879774735,10.186526469570099,148,352,0,0,48216,0,0.9596935003921081,291
92700,1221,107,1.5106757717305743,3.1519081059222462,6.450645217836203,10.122894613935962,150,350,0,0,47104,0,0.9204183748575445,264
92800,1241,130,1.5097748903830466,3.119062033997324,6.432905400224505,10.12435536214974,155,345,0,0,48838,0,0.9558605792173651,257
92900,1223,106,1.510098497427069,3.1562542038750143,6.549045609476919,10.235936587165195,148,352,0,0,49378,0,0.984255337689436,304
93000,1256,109,1.5033679826142246,3.172314191157346,6.060690619007209,9.878279018345959,148,352,0,0,47126,0,0.8736703521667899,209
93100,1226,104,1.5253836716714926,3.1408178503947357,5.351430737235306,9.414006617856426,151,349,0,0,46269,0,0.787266037450602,192
93200,1248,127,1.5239714300562905,3.211578053946584,6.314448592098041,10.138258417658923,151,349,0,0,47692,0,0.8975113925033235,236
93300,1219,142,1.5267864179791706,3.1887920840135062,6.554268967472772,10.319931913955179,148,352,0,0,49212,0,0.9795139116366295,278
93400,1248,122,1.5005319502408587,3.1658554971659134,6.320060484524894,9.979575303756429,154,346,0,0,49343,0,0.930988512331512,296
93500,1208,121,1.515157424535453,3.1667588434986733,6.789092416527118,10.495633061508109,151,349,0,0,48561,0,0.9846923847369944,309
93600,1274,88,1.5234084415284108,3.141758194720657,6.217669623369279,10.009625904201638,155,345,0,0,49078,0,0.9273234792982805,291
93700,1251,109,1.487974022286821,3.147784410169507,5.828136118136342,9.7274276225543,148,352,0,0,48127,0,0.8838594114228521,236
93800,1187,142,1.5059805494818186,3.168851525791952,6.368215413507053,10.026642141745077,154,346,0,0,47221,0,0.8944278722825116,260
93900,1192,112,1.5064118542463225,3.1587444020600657,6.937733507277397,10.428272495990267,154,346,0,0,49089,0,1.0110136392152813,327
94000,1199,132,1.491990539586843,3.1280467163074457,7.194088643155838,10.609650139084088,151,349,0,0,49755,0,1.034531745295116,349
94100,1248,116,1.5037394397539143,3.110549293460258,6.4490529725155366,10.145350464617502,145,355,0,0,47068,0,0.8997405237072607,234
94200,1213,135,1.5006726021871626,3.131139647644275,5.985711628656599,9.73531259074631,158,342,0,0,50101,0,0.9355115785921627,277
94300,1226,150,1.481560616912889,3.0971859464980525,7.317795374260783,10.659335913850581,142,358,0,0,49868,0,1.0548609293271867,354
94400,1232,135,1.4776896422869044,3.1119915384570733,6.256040920622263,9.966414845868062,152,348,0,0,48067,0,0.9089710245627183,245
94500,1237,116,1.4981613396235713,3.1215801401277603,6.236507818576756,10.117666359268531,153,347,0,0,47919,0,0.9162312324512061,245
94600,1273,122,1.4921587592341057,3.08193271198933,6.181969381853353,9.971958204584634,148,352,0,0,48890,0,0.9222146648638295,260
94700,1234,114,1.4800115388973503,3.13594446657057,5.890589490144134,9.670064407990747,147,353,0,0,47409,0,0.8697384045603878,225
94800,1207,95,1.4922753532339814,3.132870145788855,6.350446512504617,10.096320238819807,157,343,0,0,47856,0,0.9388642335922036,271
94900,1266,89,1.4909017474448691,3.1138011059680366,6.771469524604071,10.271081456478099,148,352,0,0,48685,0,0.9833328021507661,303
95000,1233,95,1.4844794179895238,3.1651807043764264,6.265409557305857,9.913120771243074,147,353,0,0,48658,0,0.907250160914612,309
95100,1240,78,1.4810621512025821,3.1636500969105903,6.218986775870979,9.854696044660027,145,355,0,0,48274,0,0.9042279044267763,284
95200,1278,79,1.4934321000798547,3.121719400112756,5.9412433940555935,9.862498154072508,154,346,0,0,47060,0,0.8728615770149553,242
95300,1236,82,1.487114917190685,3.1416973036171356,6.2182574033354525,9.952599957823901,144,356,0,0,48730,0,0.9433484835375628,331
95400,1244,84,1.4916519904759797,3.1230415735538184,5.932212004793392,9.593890891079631,155,345,0,0,47741,0,0.862946992253261,258
