Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
272,0,15,47,4,1,2,2.3333333333333335,0.7423474089854392,0.3643810972155449,215,0,39948,110053
2,0,45,31,2,4,1,2.3333333333333335,0.5553649050833936,0.7692452236514683,15789,14,146686,3315
52,0,33,39,4,1,3,2.6666666666666665,0.5275718336620603,0.25894753922706787,252,0,43202,106799
159,0,21,28,1,2,2,1.6666666666666667,0.5795163950895852,0.5333085630699266,348,0,47110,102891
356,0,46,9,2,4,2,2.6666666666666665,0.6100019150241162,0.32372083833894627,205,0,36561,113440
371,0,7,25,1,5,4,3.3333333333333335,0.702520206768552,0.40773419207012546,149,0,29520,120481
426,0,13,13,5,3,1,3.0,0.5521829134653687,0.34263275316031094,184,0,34024,115977
244,0,7,27,1,4,5,3.3333333333333335,0.49519754824060763,0.4170392148415079,829,8,46683,103318
151,0,1,31,4,3,5,4.0,0.5812043909427373,0.44571920846516005,438,0,44480,105521
308,0,42,12,1,1,3,1.6666666666666667,0.6848826427828268,0.35513493142182684,222,3,33531,116470
167,0,26,28,2,3,4,3.0,0.7962085988393177,0.3985695572044238,858,4,56641,93360
207,0,21,1,4,5,2,3.6666666666666665,0.7124980791922182,0.29675325941041863,309,0,44446,105555
178,0,33,28,4,1,4,3.0,0.6377751572465354,0.2682753695178356,239,0,40539,109462
175,0,27,44,1,3,3,2.3333333333333335,0.6672498118318381,0.3441020189840087,221,0,36923,113078
288,0,10,25,1,1,1,1.0,0.7612640223948303,0.27827690409125255,130,0,27388,122613
143,0,48,32,2,5,1,2.6666666666666665,0.7916311595878713,0.362208781082082,2949,5,64768,85233
324,0,35,49,1,4,3,2.6666666666666665,0.7977305831157475,0.28451265445665286,170,0,33171,116830
217,0,16,27,2,4,4,3.3333333333333335,0.6628969048625591,0.3389524215379846,215,0,40565,109436
449,0,24,4,2,1,1,1.3333333333333333,0.578252165559664,0.3842496684860963,3493,0,76445,73556
370,0,41,20,3,4,3,3.3333333333333335,0.5846238202945031,0.49325090686953804,393,0,45857,104144
373,0,13,9,4,1,3,2.6666666666666665,0.7610423807389648,0.31507172227366786,4974,17,65334,84667
129,0,18,15,5,4,4,4.333333333333333,0.740104355649704,0.38918881326684784,237,0,42238,107763
80,0,2,27,4,1,5,3.3333333333333335,0.6832707346547577,0.31271503096662356,183,0,36122,113879
162,0,9,4,3,5,2,3.3333333333333335,0.6828315878822474,0.29692275069041973,207,0,38072,111929
30,0,4,41,3,2,1,2.0,0.7209879034764244,0.28363668228887795,130,0,31329,118672
32,0,3,23,5,1,3,3.0,0.6728078770823535,0.3469549248656537,325,5,34824,115177
238,0,21,16,1,1,2,1.3333333333333333,0.6786469438295931,0.15866222399359095,163,0,32095,117906
365,0,32,0,1,5,5,3.6666666666666665,0.6128905312768875,0.33150645056095773,154,0,32458,117543
396,0,43,48,1,3,4,2.6666666666666665,0.570573701452027,0.22536787933944677,215,0,28319,121682
255,0,12,31,2,5,5,4.0,0.7259808001508362,0.3350785574833328,364,0,39612,110389
304,0,23,43,2,1,3,2.0,0.5585242732237092,0.27786441157121333,1061,6,59050,90951
102,0,41,41,2,1,5,2.6666666666666665,0.6921280165796414,0.2513173570731257,177,0,34475,115526
299,0,43,6,1,5,2,2.6666666666666665,0.8178412906461425,0.33311856862003403,180,0,34021,115980
383,0,20,18,3,2,5,3.3333333333333335,0.6759019429302875,0.2973194081965249,337,0,48124,101877
225,0,37,10,5,1,5,3.6666666666666665,0.5761525436828276,0.3371346878575822,151,0,31067,118934
