tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member
6100,1464,0,1.6397069058866702,2.9185880556379806,3.863825702601663,8.612988554250009,172,328,0,0,38133,0,83,5493
6200,1485,0,1.6468943029169616,2.8913142418018385,3.8128551827871804,8.549146067327994,165,335,0,0,37471,0,85,5385
6300,1475,0,1.6374586022817275,2.9130651362241906,4.2731714545683115,8.913624456649416,169,331,0,0,37933,0,98,5530
6400,1471,0,1.6283756149921853,2.933936186298315,4.502098913046425,9.169960006915623,184,316,0,0,39753,0,116,5745
6500,1553,0,1.62379293230362,2.896868313515512,4.432487151225954,9.176344609960594,162,338,0,0,38097,0,92,5487
6600,1456,0,1.6248307726505573,2.8694809718768552,3.986488858393689,8.623313789990766,171,329,0,0,37840,0,96,5436
6700,1488,0,1.622567456278655,2.89894873249242,4.3509437694145925,8.997388099470566,174,326,0,0,37960,0,113,5513
6800,1485,0,1.6057280909971954,2.847343789941016,3.9223384660338003,8.58520623239233,166,334,0,0,37627,0,81,5417
6900,1495,0,1.6307546061535232,2.865549061630392,4.4284718219226304,9.017570563654438,174,326,0,0,38873,0,109,5639
7000,1502,0,1.6287076786816288,2.9046768126458433,4.901692212319052,9.491048277227794,173,327,0,0,39680,0,130,5740
7100,1513,0,1.6407722347569276,2.890103072527327,4.060480373341497,8.838335177278491,174,326,0,0,37840,0,74,5407
7200,1478,0,1.6392279349857732,2.910926229759844,4.244831534268693,8.96806850531246,167,333,0,0,37512,0,93,5430
7300,1497,0,1.6163668956381738,2.878646858666497,4.646487739132235,9.196036173459994,169,331,0,0,39698,0,135,5723
7400,1485,0,1.6047069624975634,2.89564219875446,4.033793177330558,8.693366902005268,177,323,0,0,37958,0,80,5488
7500,1517,0,1.6058410640540859,2.90503416723353,4.85900319340424,9.385211264438505,178,322,0,0,41269,0,139,5945
7600,1477,0,1.6153753637248212,2.9000004960712813,4.196410390401964,8.882404911265176,174,326,0,0,36732,0,84,5274
7700,1486,0,1.6168658686421895,2.8706590421395686,4.146791893180474,8.840921772677873,165,335,0,0,37250,0,75,5377
7800,1452,0,1.6193557512888364,2.8821593203377747,4.288716964776925,8.889241463870466,178,322,0,0,38068,0,102,5444
7900,1524,0,1.6284945097200056,2.8679222212759243,5.133130548114752,9.601257424296463,176,324,0,0,40006,0,156,5842
8000,1515,0,1.607889596312082,2.8667815173826123,4.290995674744545,8.932127386559815,169,331,0,0,38849,0,116,5557
8100,1517,0,1.6024438187571841,2.8701220213394896,4.6602796926984125,9.224502982509716,184,316,0,0,39367,0,113,5663
8200,1552,0,1.6032470638164467,2.8944959910766896,4.379672586331853,9.00439677613974,168,332,0,0,38790,0,96,5680
8300,1521,0,1.6160441283908895,2.8903157220935736,4.605586144602298,9.225730647942108,165,335,0,0,39416,0,97,5642
8400,1478,0,1.6073205238439403,2.858903299904336,4.168096156328849,8.715638848887117,177,323,0,0,38234,0,83,5514
8500,1494,0,1.621231832902263,2.8674133727763365,4.483186661754532,9.15369297707016,166,334,0,0,38405,0,115,5509
8600,1482,0,1.6107488190688617,2.8878267574327134,3.897970666397808,8.581669183151325,166,334,0,0,37145,0,55,5315
8700,1497,0,1.6090710401466892,2.918002022723522,4.4454390388285026,9.049753032670491,173,327,0,0,39968,0,129,5783
8800,1571,0,1.6037206224627163,2.883569231647557,4.877188183072707,9.459524016336074,174,326,0,0,40366,0,120,5796
8900,1428,0,1.5987963947257944,2.8920603842689876,4.017719832919443,8.674247438015927,157,343,0,0,36257,0,84,5188
9000,1489,0,1.5958130200058571,2.9053634588793362,4.4817564150755365,9.134279003659785,171,329,0,0,38890,0,96,5620
9100,1514,0,1.5860571073215013,2.860041341088725,4.717798545206993,9.200101705118584,176,324,0,0,40219,0,146,5738
9200,1500,0,1.6004893197916406,2.827613538273176,4.5827828042732115,9.101172509282138,184,316,0,0,39897,0,153,5815
9300,1531,0,1.5958796469731817,2.8434774396833262,4.645760258597185,9.128947147021147,169,331,0,0,39122,0,108,5579
9400,1522,0,1.5933304713894523,2.8884588993287847,4.3528671226638,8.945974733703034,170,330,0,0,37807,0,86,5415
9500,1498,0,1.596250893558896,2.8610130914003356,4.270366876452204,8.735461290016353,185,315,0,0,39293,0,106,5627
9600,1564,0,1.5902520107241345,2.8473883542367906,4.693321724982272,9.15008440626107,168,332,0,0,39938,0,119,5796
9700,1512,0,1.5942939354698147,2.8530446948586428,4.12409408318987,8.68618156376748,163,337,0,0,38320,0,86,5531
9800,1546,0,1.5982050421793488,2.889827239332713,4.401407986041404,8.999743555318863,173,327,0,0,39786,0,87,5687
9900,1511,0,1.5899666796574983,2.8830508350655104,4.261055045093935,8.76261498358894,167,333,0,0,38617,0,95,5544
10000,1537,0,1.5876713783610044,2.8311655098180677,4.280034427957152,8.7863425054395,173,327,0,0,38366,0,82,5550
10100,1539,0,1.5841777257833463,2.8399119870139877,4.267447670243578,8.79556946990263,172,328,0,0,39157,0,100,5638
10200,1504,0,1.59272613531977,2.8145697962892466,4.384225662279549,8.79088264513095,180,320,0,0,39940,0,125,5735
10300,1555,0,1.5840170030318634,2.845949737851055,4.3979210355402,8.925526116514018,164,336,0,0,39174,0,99,5624
10400,1475,0,1.6005665157986266,2.819676679930503,4.201544016676448,8.730645513656254,173,327,0,0,39118,0,101,5621
