FROM,Cap,Role,TO,Distance
131,5.00,class Agent.Member,455,1
245,4.00,class Agent.Member,103,2
245,4.00,class Agent.Member,343,1
245,4.00,class Agent.Member,173,1
209,2.00,class Agent.Member,429,2
209,2.00,class Agent.Member,478,1
309,3.67,class Agent.Member,55,1
309,3.67,class Agent.Member,373,1
264,2.67,class Agent.Member,44,1
264,2.67,class Agent.Member,236,2
54,3.33,class Agent.Member,414,1
54,3.33,class Agent.Member,239,1
347,2.67,class Agent.Member,454,1
452,3.67,class Agent.Member,282,1
452,3.67,class Agent.Member,10,1
163,2.67,class Agent.Member,371,1
235,3.33,class Agent.Member,387,2
396,2.67,class Agent.Member,324,1
479,2.33,class Agent.Member,53,1
430,4.00,class Agent.Member,10,1
34,3.00,class Agent.Member,210,2
460,3.33,class Agent.Member,4,2
460,3.33,class Agent.Member,333,2
394,3.67,class Agent.Member,190,1
394,3.67,class Agent.Member,353,1
394,3.67,class Agent.Member,342,2
228,2.67,class Agent.Member,31,2
266,2.67,class Agent.Member,343,2
266,2.67,class Agent.Member,41,2
266,2.67,class Agent.Member,173,2
8,2.67,class Agent.Member,390,1
8,2.67,class Agent.Member,151,1
120,3.33,class Agent.Member,18,1
120,3.33,class Agent.Member,15,2
120,3.33,class Agent.Member,138,1
22,2.00,class Agent.Member,216,1
380,4.67,class Agent.Member,142,2
380,4.67,class Agent.Member,217,1
380,4.67,class Agent.Member,366,1
380,4.67,class Agent.Member,31,2
57,3.00,class Agent.Member,33,1
57,3.00,class Agent.Member,418,1
57,3.00,class Agent.Member,80,2
49,3.00,class Agent.Member,402,2
393,3.33,class Agent.Member,198,1
283,2.67,class Agent.Member,33,3
283,2.67,class Agent.Member,484,1
386,4.00,class Agent.Member,324,2
386,4.00,class Agent.Member,117,2
434,4.33,class Agent.Member,109,1
434,4.33,class Agent.Member,31,2
378,2.67,class Agent.Member,103,2
378,2.67,class Agent.Member,433,1
378,2.67,class Agent.Member,206,1
195,1.67,class Agent.Member,490,1
195,1.67,class Agent.Member,53,2
467,2.67,class Agent.Member,42,2
467,2.67,class Agent.Member,366,1
480,4.33,class Agent.Member,207,2
233,3.67,class Agent.Member,73,1
237,3.33,class Agent.Member,334,3
438,4.00,class Agent.Member,447,1
438,4.00,class Agent.Member,165,1
337,3.33,class Agent.Member,59,2
86,2.00,class Agent.Member,324,1
280,3.67,class Agent.Member,275,2
280,3.67,class Agent.Member,117,1
130,3.33,class Agent.Member,490,2
130,3.33,class Agent.Member,353,2
130,3.33,class Agent.Member,447,1
286,4.33,class Agent.Member,402,1
286,4.33,class Agent.Member,324,1
79,3.00,class Agent.Member,449,2
214,3.33,class Agent.Member,143,1
2,2.33,class Agent.Member,15,1
191,4.00,class Agent.Member,147,1
262,2.33,class Agent.Member,190,2
262,2.33,class Agent.Member,145,2
301,2.33,class Agent.Member,45,1
301,2.33,class Agent.Member,59,1
187,3.33,class Agent.Member,16,3
187,3.33,class Agent.Member,192,2
391,3.67,class Agent.Member,193,2
391,3.67,class Agent.Member,354,2
391,3.67,class Agent.Member,15,2
391,3.67,class Agent.Member,239,2
397,3.33,class Agent.Member,473,1
397,3.33,class Agent.Member,53,3
46,3.00,class Agent.Member,199,2
68,2.00,class Agent.Member,429,2
27,2.33,class Agent.Member,33,2
27,2.33,class Agent.Member,447,1
443,3.00,class Agent.Member,404,1
443,3.00,class Agent.Member,256,2
443,3.00,class Agent.Member,489,1
234,4.67,class Agent.Member,437,1
361,2.00,class Agent.Member,414,2
361,2.00,class Agent.Member,360,1
240,3.00,class Agent.Member,257,1
240,3.00,class Agent.Member,45,2
240,3.00,class Agent.Member,437,2
240,3.00,class Agent.Member,449,2
413,3.00,class Agent.Member,42,2
221,3.00,class Agent.Member,387,2
462,2.67,class Agent.Member,357,1
335,3.67,class Agent.Member,50,1
335,3.67,class Agent.Member,117,2
230,3.00,class Agent.Member,270,1
43,3.33,class Agent.Member,88,1
43,3.33,class Agent.Member,442,3
457,3.33,class Agent.Member,125,1
329,3.33,class Agent.Member,192,1
157,3.00,class Agent.Member,418,1
346,2.67,class Agent.Member,45,1
463,2.67,class Agent.Member,334,3
463,2.67,class Agent.Member,437,2
185,3.67,class Agent.Member,390,2
185,3.67,class Agent.Member,207,1
226,4.33,class Agent.Member,231,2
226,4.33,class Agent.Member,342,3
298,3.33,class Agent.Member,123,2
298,3.33,class Agent.Member,436,1
461,4.00,class Agent.Member,193,2
461,4.00,class Agent.Member,390,1
461,4.00,class Agent.Member,270,1
461,4.00,class Agent.Member,486,1
461,4.00,class Agent.Member,484,2
218,3.67,class Agent.Member,76,2
247,3.00,class Agent.Member,42,2
247,3.00,class Agent.Member,125,1
475,3.33,class Agent.Member,145,2
475,3.33,class Agent.Member,123,1
475,3.33,class Agent.Member,373,1
159,1.67,class Agent.Member,202,2
428,2.67,class Agent.Member,199,1
428,2.67,class Agent.Member,354,2
94,3.67,class Agent.Member,433,2
495,4.33,class Agent.Member,198,1
495,4.33,class Agent.Member,59,1
331,3.00,class Agent.Member,436,2
136,2.33,class Agent.Member,484,1
136,2.33,class Agent.Member,236,1
315,1.67,class Agent.Member,40,2
24,4.67,class Agent.Member,151,1
24,4.67,class Agent.Member,132,1
24,4.67,class Agent.Member,343,1
113,3.33,class Agent.Member,450,2
113,3.33,class Agent.Member,53,2
65,3.67,class Agent.Member,0,2
65,3.67,class Agent.Member,239,1
285,2.33,class Agent.Member,256,2
285,2.33,class Agent.Member,165,1
150,2.67,class Agent.Member,292,2
150,2.67,class Agent.Member,327,1
150,2.67,class Agent.Member,399,1
295,2.67,class Agent.Member,493,2
295,2.67,class Agent.Member,342,2
295,2.67,class Agent.Member,50,1
35,3.67,class Agent.Member,490,1
35,3.67,class Agent.Member,192,3
153,3.33,class Agent.Member,353,3
153,3.33,class Agent.Member,399,2
345,2.67,class Agent.Member,454,1
171,2.67,class Agent.Member,388,1
322,3.67,class Agent.Member,80,1
322,3.67,class Agent.Member,357,2
223,4.00,class Agent.Member,4,1
223,4.00,class Agent.Member,202,2
174,3.33,class Agent.Member,257,2
174,3.33,class Agent.Member,202,2
174,3.33,class Agent.Member,489,2
51,3.00,class Agent.Member,333,1
28,2.33,class Agent.Member,415,1
244,3.33,class Agent.Member,18,1
244,3.33,class Agent.Member,342,1
100,2.67,class Agent.Member,103,1
100,2.67,class Agent.Member,435,2
267,3.67,class Agent.Member,360,2
302,2.67,class Agent.Member,402,1
477,4.00,class Agent.Member,142,1
477,4.00,class Agent.Member,192,2
260,2.00,class Agent.Member,484,1
260,2.00,class Agent.Member,80,1
