tick,communication time
118700,1.210385739820157
118800,1.2103161576862642
118900,1.2102392618013942
119000,1.210158130392875
119100,1.2100928042353427
119200,1.2100102378627993
119300,1.2099295299235129
119400,1.2098414709717742
119500,1.2097677969753025
119600,1.209702323662468
119700,1.209630697814438
119800,1.2095593310851955
119900,1.2094806336227584
120000,1.2094013175014178
120100,1.2093268942744242
120200,1.209252315388319
120300,1.2091806260086502
120400,1.2091019901688949
120500,1.2090285001686023
120600,1.2089523749193511
120700,1.2088816397985642
120800,1.2088031412283444
120900,1.2087323245468604
121000,1.2086630140576191
121100,1.2085879993247064
121200,1.208519147966127
121300,1.2084547026103967
121400,1.2083813134955266
121500,1.20830113333637
121600,1.2082186052254422
121700,1.2081457619606517
121800,1.2080691056873305
121900,1.2079829261241966
122000,1.2079006059288273
122100,1.2078265619268194
122200,1.2077614024322072
122300,1.2076906371578042
122400,1.2076131995425872
122500,1.2075447484709099
122600,1.207475599890744
122700,1.2074128844656358
122800,1.2073487567693868
122900,1.2072831305427838
123000,1.2072188574334295
123100,1.2071598414653772
123200,1.2070985284318199
123300,1.2070454322706816
123400,1.206985929863238
123500,1.2069244499667406
123600,1.2068584152901773
123700,1.2067896502444042
123800,1.206722109757656
123900,1.20665143277379
124000,1.2065931515092914
124100,1.206530965083891
124200,1.2064693101490507
124300,1.2064074001073746
124400,1.2063403139524373
124500,1.2062781804585843
124600,1.206222285064241
124700,1.206176570398456
124800,1.206120196379928
124900,1.2060640113123526
125000,1.205997138394842
125100,1.2059306505231653
125200,1.2058678423612086
125300,1.205803743314589
125400,1.20573079397565
125500,1.2056560023660075
125600,1.2055855272302194
125700,1.2055188542667366
125800,1.2054694879899817
125900,1.2054087401934044
126000,1.205350032558171
126100,1.20529724402599
126200,1.2052437750349994
126300,1.2051837312968345
126400,1.20511688815599
126500,1.2050544437508024
126600,1.2049969310864839
126700,1.2049299838812046
126800,1.2048668635277076
126900,1.2047983523115535
127000,1.2047242767564554
127100,1.2046609787212956
127200,1.204588818678024
127300,1.2045174513784092
127400,1.2044555044037082
127500,1.2044071186738947
127600,1.2043465476407818
127700,1.2042723938243407
127800,1.2042033903102876
127900,1.2041420727592012
128000,1.2040771216145645
128100,1.2040222131826486
128200,1.2039544603420358
128300,1.20388851859157
128400,1.2038192320687382
128500,1.2037402038268519
128600,1.2036700225644728
128700,1.2036028593478196
128800,1.2035433206638393
128900,1.2034831775676251
129000,1.203418164029067
129100,1.2033551806752283
129200,1.2032943861701724
129300,1.2032201687266357
129400,1.2031391731933112
129500,1.2030678658073173
129600,1.202994937777284
129700,1.2029217657438536
129800,1.2028462596563725
129900,1.2027785710234733
130000,1.20271560410379
130100,1.2026516473411113
130200,1.2025780838226232
130300,1.202520702555972
130400,1.2024626206902047
130500,1.202407574080948
130600,1.2023425203112128
130700,1.2022833487971227
130800,1.2022246131962957
130900,1.2021517098087477
131000,1.2020874222114395
131100,1.2020333732829542
131200,1.2019741837630613
131300,1.2019042915477798
131400,1.2018325441597937
131500,1.2017670401889529
131600,1.2017044730545963
131700,1.201641963957677
131800,1.201579960596064
131900,1.2015169616367736
132000,1.2014492372686145
132100,1.2013751019301315
132200,1.2013117195881338
132300,1.201248722837962
132400,1.201174581803157
132500,1.2011085536687918
132600,1.2010498549351882
132700,1.2009966840291177
132800,1.2009455845446486
132900,1.2008918127184591
133000,1.200834866757248
133100,1.2007848839742963
133200,1.2007293123457934
133300,1.2006710567152061
133400,1.2006141218977031
133500,1.2005462399077849
133600,1.2004802731498703
133700,1.2004207654979904
133800,1.2003642154514282
133900,1.2002984810284199
134000,1.200234697217337
134100,1.2001728586002016
134200,1.2001144006889373
134300,1.2000537561501359
134400,1.1999872074830464
134500,1.1999276934457048
134600,1.199865238155519
134700,1.1998035402734823
134800,1.199740344167256
134900,1.1996690493375113
135000,1.1996148669564763
135100,1.1995553738899363
135200,1.1994992349288693
135300,1.1994356133672284
135400,1.1993671041273846
135500,1.1993047291715018
135600,1.199239501267689
135700,1.1991710617504898
135800,1.199102614628134
135900,1.1990427519164018
136000,1.1989826725508275
136100,1.1989354001990034
136200,1.1988759872493548
136300,1.1988138722773594
136400,1.198752519839408
136500,1.1986963234287784
136600,1.1986379377021625
136700,1.1985823586612403
136800,1.1985221018810452
136900,1.1984609577809302
137000,1.1984080400262456
137100,1.1983599520599242
137200,1.1983097019807643
137300,1.1982516618328192
137400,1.1982012742299277
137500,1.1981453474202264
137600,1.1980886841665308
137700,1.1980432806207153
137800,1.1979948901060768
137900,1.1979313575525243
138000,1.1978734993499014
138100,1.1978227606830951
138200,1.1977771670977417
138300,1.197719241763228
138400,1.1976477893183692
138500,1.1975772035041865
138600,1.1975156720985602
138700,1.1974465048036094
138800,1.1973920735066792
138900,1.197339653848978
139000,1.197289173178789
139100,1.197227811314305
139200,1.197169513233917
139300,1.1971202011718183
139400,1.1970713366464871
139500,1.197018253516027
139600,1.1969597227395068
139700,1.196907898108591
139800,1.1968530289127202
139900,1.1967935568520374
140000,1.1967253200319663
140100,1.1966583605484031
140200,1.1965917851129237
140300,1.1965299596502212
140400,1.1964698032684105
140500,1.1964160138268451
140600,1.1963627323108452
140700,1.1963023594753042
140800,1.1962377294099482
140900,1.1961835990891985
141000,1.1961263171585927
141100,1.1960670492615935
141200,1.1960065435049294
141300,1.1959423291526583
141400,1.1958832225872424
141500,1.1958273195263593
141600,1.1957631019439001
141700,1.1956976886947188
141800,1.1956393536730534
141900,1.195574245638776
142000,1.1955152345785005
142100,1.1954613504354301
142200,1.1954095026478904
142300,1.195351114725373
142400,1.1953105053094795
142500,1.1952577181078645
142600,1.1952011560684601
142700,1.1951507735433768
142800,1.1951024273286481
142900,1.1950486054512297
143000,1.194996481561921
143100,1.1949508602070658
143200,1.1949035848675518
143300,1.1948545676396678
143400,1.1947953274727627
143500,1.1947344078503674
143600,1.19468663134252
143700,1.1946460829655106
143800,1.194611401191502
143900,1.1945540033864968
144000,1.1944914906539568
144100,1.1944326058804149
144200,1.194371930878941
144300,1.1943199657220496
144400,1.194269461494837
144500,1.1942127294547928
144600,1.1941470270069348
144700,1.1940885464605444
144800,1.1940323624240106
144900,1.193979871077146
145000,1.1939190545304108
145100,1.193860791139193
145200,1.1938070317191014
145300,1.1937510261514994
145400,1.1936873887292478
145500,1.1936241305967257
145600,1.1935638314555768
145700,1.1935073270739416
145800,1.1934451902526622
145900,1.193390438336778
146000,1.1933286885580459
146100,1.1932709697315034
146200,1.1932193027674984
146300,1.1931577424826678
146400,1.1930984438055174
146500,1.1930436585859319
146600,1.1929863675788648
146700,1.1929267511456398
146800,1.1928841631280138
146900,1.1928282496414762
147000,1.192772621239802
147100,1.19271111061912
147200,1.1926518161602002
147300,1.1925989540935433
147400,1.192537873585121
147500,1.1924854690388378
147600,1.1924318575409807
147700,1.1923741055444488
147800,1.192320896427765
147900,1.1922711421749612
148000,1.1922184094574317
148100,1.1921664328614847
148200,1.192114582051594
148300,1.1920698335868707
148400,1.1920246671662715
148500,1.1919780733972813
148600,1.191921437014029
148700,1.1918744071340486
148800,1.1918251870754366
148900,1.1917721575372167
149000,1.1917200064029707
149100,1.1916690417724642
149200,1.1916234550984242
149300,1.19158145061542
149400,1.1915438213267187
149500,1.1915036607979022
149600,1.1914548001162713
149700,1.191401731349063
149800,1.1913555973387386
149900,1.1913011874221275
150000,1.1912473939226056
