FROM,Cap,Role,TO,Distance
253,2.00,class Agent.Leader,81,2
253,2.00,class Agent.Leader,317,1
253,2.00,class Agent.Leader,335,1
253,2.00,class Agent.Leader,370,1
253,2.00,class Agent.Leader,496,1
253,2.00,class Agent.Leader,246,1
319,3.00,class Agent.Leader,268,1
319,3.00,class Agent.Leader,138,1
319,3.00,class Agent.Leader,438,1
319,3.00,class Agent.Leader,14,1
319,3.00,class Agent.Leader,40,1
319,3.00,class Agent.Leader,421,1
416,2.67,class Agent.Leader,102,1
416,2.67,class Agent.Leader,374,1
416,2.67,class Agent.Leader,213,2
416,2.67,class Agent.Leader,399,1
416,2.67,class Agent.Leader,339,2
110,2.33,class Agent.Leader,241,1
110,2.33,class Agent.Leader,148,2
110,2.33,class Agent.Leader,236,1
110,2.33,class Agent.Leader,30,1
110,2.33,class Agent.Leader,175,1
333,1.33,class Agent.Leader,349,2
333,1.33,class Agent.Leader,86,1
333,1.33,class Agent.Leader,448,1
333,1.33,class Agent.Leader,277,1
333,1.33,class Agent.Leader,409,1
333,1.33,class Agent.Leader,75,1
333,1.33,class Agent.Leader,96,1
17,2.00,class Agent.Leader,115,1
17,2.00,class Agent.Leader,197,1
17,2.00,class Agent.Leader,242,1
17,2.00,class Agent.Leader,445,1
17,2.00,class Agent.Leader,133,1
17,2.00,class Agent.Leader,397,1
17,2.00,class Agent.Leader,36,1
481,2.33,class Agent.Leader,97,1
481,2.33,class Agent.Leader,162,1
481,2.33,class Agent.Leader,173,1
481,2.33,class Agent.Leader,284,1
481,2.33,class Agent.Leader,413,1
481,2.33,class Agent.Leader,371,1
481,2.33,class Agent.Leader,109,1
358,2.33,class Agent.Leader,5,1
358,2.33,class Agent.Leader,212,1
358,2.33,class Agent.Leader,131,1
358,2.33,class Agent.Leader,15,1
358,2.33,class Agent.Leader,250,1
358,2.33,class Agent.Leader,249,1
358,2.33,class Agent.Leader,6,1
417,3.33,class Agent.Leader,95,1
417,3.33,class Agent.Leader,236,1
417,3.33,class Agent.Leader,146,1
417,3.33,class Agent.Leader,389,1
417,3.33,class Agent.Leader,229,1
417,3.33,class Agent.Leader,244,1
417,3.33,class Agent.Leader,64,1
436,2.33,class Agent.Leader,12,1
436,2.33,class Agent.Leader,429,1
436,2.33,class Agent.Leader,149,1
436,2.33,class Agent.Leader,442,2
436,2.33,class Agent.Leader,384,1
108,2.67,class Agent.Leader,24,1
108,2.67,class Agent.Leader,125,1
108,2.67,class Agent.Leader,395,1
108,2.67,class Agent.Leader,87,1
108,2.67,class Agent.Leader,342,1
108,2.67,class Agent.Leader,346,1
354,2.67,class Agent.Leader,377,1
354,2.67,class Agent.Leader,482,1
354,2.67,class Agent.Leader,174,1
354,2.67,class Agent.Leader,282,1
354,2.67,class Agent.Leader,430,1
354,2.67,class Agent.Leader,473,1
354,2.67,class Agent.Leader,233,1
394,3.67,class Agent.Leader,1,1
394,3.67,class Agent.Leader,82,1
394,3.67,class Agent.Leader,375,1
394,3.67,class Agent.Leader,99,1
394,3.67,class Agent.Leader,256,1
394,3.67,class Agent.Leader,58,1
394,3.67,class Agent.Leader,427,1
464,3.67,class Agent.Leader,320,1
464,3.67,class Agent.Leader,406,1
464,3.67,class Agent.Leader,101,1
464,3.67,class Agent.Leader,278,1
464,3.67,class Agent.Leader,371,2
464,3.67,class Agent.Leader,205,1
469,2.00,class Agent.Leader,153,1
469,2.00,class Agent.Leader,472,1
469,2.00,class Agent.Leader,176,1
469,2.00,class Agent.Leader,107,1
469,2.00,class Agent.Leader,356,1
469,2.00,class Agent.Leader,144,1
469,2.00,class Agent.Leader,11,1
469,2.00,class Agent.Leader,235,1
469,2.00,class Agent.Leader,104,1
210,1.67,class Agent.Leader,65,1
210,1.67,class Agent.Leader,323,1
210,1.67,class Agent.Leader,313,1
210,1.67,class Agent.Leader,150,1
210,1.67,class Agent.Leader,99,1
210,1.67,class Agent.Leader,37,1
210,1.67,class Agent.Leader,205,1
132,3.33,class Agent.Leader,151,1
132,3.33,class Agent.Leader,364,1
132,3.33,class Agent.Leader,203,1
132,3.33,class Agent.Leader,295,2
132,3.33,class Agent.Leader,307,1
132,3.33,class Agent.Leader,32,1
132,3.33,class Agent.Leader,478,1
132,3.33,class Agent.Leader,342,1
292,2.67,class Agent.Leader,51,1
292,2.67,class Agent.Leader,384,1
292,2.67,class Agent.Leader,331,1
292,2.67,class Agent.Leader,2,1
292,2.67,class Agent.Leader,351,1
164,3.00,class Agent.Leader,494,1
164,3.00,class Agent.Leader,131,1
164,3.00,class Agent.Leader,47,1
164,3.00,class Agent.Leader,168,1
164,3.00,class Agent.Leader,411,1
164,3.00,class Agent.Leader,412,1
433,2.00,class Agent.Leader,12,1
433,2.00,class Agent.Leader,396,1
433,2.00,class Agent.Leader,146,1
433,2.00,class Agent.Leader,181,1
433,2.00,class Agent.Leader,14,1
433,2.00,class Agent.Leader,302,1
433,2.00,class Agent.Leader,201,1
433,2.00,class Agent.Leader,410,1
230,3.00,class Agent.Leader,77,2
230,3.00,class Agent.Leader,317,1
230,3.00,class Agent.Leader,226,1
230,3.00,class Agent.Leader,31,1
230,3.00,class Agent.Leader,158,1
230,3.00,class Agent.Leader,492,1
230,3.00,class Agent.Leader,71,1
230,3.00,class Agent.Leader,386,1
423,2.67,class Agent.Leader,1,1
423,2.67,class Agent.Leader,21,1
423,2.67,class Agent.Leader,426,1
423,2.67,class Agent.Leader,225,2
423,2.67,class Agent.Leader,129,1
423,2.67,class Agent.Leader,259,1
423,2.67,class Agent.Leader,53,1
112,2.00,class Agent.Leader,225,1
112,2.00,class Agent.Leader,432,1
112,2.00,class Agent.Leader,198,1
112,2.00,class Agent.Leader,489,1
112,2.00,class Agent.Leader,399,1
112,2.00,class Agent.Leader,205,1
112,2.00,class Agent.Leader,266,1
261,4.00,class Agent.Leader,24,1
261,4.00,class Agent.Leader,179,1
261,4.00,class Agent.Leader,467,1
261,4.00,class Agent.Leader,202,1
261,4.00,class Agent.Leader,190,1
261,4.00,class Agent.Leader,269,1
85,2.67,class Agent.Leader,204,1
85,2.67,class Agent.Leader,257,1
85,2.67,class Agent.Leader,189,1
85,2.67,class Agent.Leader,121,1
85,2.67,class Agent.Leader,325,1
85,2.67,class Agent.Leader,15,1
85,2.67,class Agent.Leader,2,1
114,2.33,class Agent.Leader,26,1
114,2.33,class Agent.Leader,400,1
114,2.33,class Agent.Leader,137,2
114,2.33,class Agent.Leader,111,1
114,2.33,class Agent.Leader,36,1
114,2.33,class Agent.Leader,332,1
114,2.33,class Agent.Leader,459,1
43,3.33,class Agent.Leader,226,1
43,3.33,class Agent.Leader,48,1
43,3.33,class Agent.Leader,476,1
43,3.33,class Agent.Leader,123,1
43,3.33,class Agent.Leader,60,1
43,3.33,class Agent.Leader,103,2
43,3.33,class Agent.Leader,149,1
491,2.33,class Agent.Leader,25,1
491,2.33,class Agent.Leader,441,1
491,2.33,class Agent.Leader,445,1
491,2.33,class Agent.Leader,392,1
491,2.33,class Agent.Leader,186,1
491,2.33,class Agent.Leader,338,1
84,3.00,class Agent.Leader,490,1
84,3.00,class Agent.Leader,113,1
84,3.00,class Agent.Leader,296,1
84,3.00,class Agent.Leader,322,1
84,3.00,class Agent.Leader,435,1
341,2.67,class Agent.Leader,174,1
341,2.67,class Agent.Leader,280,1
341,2.67,class Agent.Leader,323,1
341,2.67,class Agent.Leader,443,1
341,2.67,class Agent.Leader,360,1
341,2.67,class Agent.Leader,338,1
218,3.67,class Agent.Leader,265,1
218,3.67,class Agent.Leader,188,1
218,3.67,class Agent.Leader,245,1
218,3.67,class Agent.Leader,475,1
218,3.67,class Agent.Leader,267,1
218,3.67,class Agent.Leader,98,1
218,3.67,class Agent.Leader,140,2
217,3.33,class Agent.Leader,166,1
217,3.33,class Agent.Leader,125,1
217,3.33,class Agent.Leader,80,1
217,3.33,class Agent.Leader,265,1
217,3.33,class Agent.Leader,172,1
217,3.33,class Agent.Leader,366,1
217,3.33,class Agent.Leader,40,1
92,2.00,class Agent.Leader,335,1
92,2.00,class Agent.Leader,275,1
92,2.00,class Agent.Leader,452,1
92,2.00,class Agent.Leader,101,1
92,2.00,class Agent.Leader,7,1
92,2.00,class Agent.Leader,246,1
348,3.33,class Agent.Leader,10,1
348,3.33,class Agent.Leader,223,1
348,3.33,class Agent.Leader,82,1
348,3.33,class Agent.Leader,93,1
348,3.33,class Agent.Leader,161,1
348,3.33,class Agent.Leader,393,1
348,3.33,class Agent.Leader,234,1
348,3.33,class Agent.Leader,58,1
348,3.33,class Agent.Leader,53,1
321,4.00,class Agent.Leader,398,1
321,4.00,class Agent.Leader,26,1
321,4.00,class Agent.Leader,242,1
321,4.00,class Agent.Leader,420,1
321,4.00,class Agent.Leader,402,1
321,4.00,class Agent.Leader,6,1
44,3.67,class Agent.Leader,484,1
44,3.67,class Agent.Leader,390,1
44,3.67,class Agent.Leader,461,1
44,3.67,class Agent.Leader,495,1
44,3.67,class Agent.Leader,402,1
44,3.67,class Agent.Leader,192,1
300,1.33,class Agent.Leader,173,1
300,1.33,class Agent.Leader,33,1
300,1.33,class Agent.Leader,258,1
300,1.33,class Agent.Leader,245,1
300,1.33,class Agent.Leader,180,1
300,1.33,class Agent.Leader,337,1
300,1.33,class Agent.Leader,141,1
279,3.33,class Agent.Leader,28,1
279,3.33,class Agent.Leader,257,1
279,3.33,class Agent.Leader,57,2
279,3.33,class Agent.Leader,389,1
279,3.33,class Agent.Leader,476,1
254,3.00,class Agent.Leader,8,1
254,3.00,class Agent.Leader,401,1
254,3.00,class Agent.Leader,173,1
254,3.00,class Agent.Leader,379,1
254,3.00,class Agent.Leader,428,1
254,3.00,class Agent.Leader,139,1
254,3.00,class Agent.Leader,322,1
254,3.00,class Agent.Leader,55,1
220,1.67,class Agent.Leader,311,1
220,1.67,class Agent.Leader,243,2
220,1.67,class Agent.Leader,378,1
220,1.67,class Agent.Leader,408,1
220,1.67,class Agent.Leader,499,1
220,1.67,class Agent.Leader,412,1
220,1.67,class Agent.Leader,410,1
119,2.67,class Agent.Leader,404,1
119,2.67,class Agent.Leader,280,1
119,2.67,class Agent.Leader,177,1
119,2.67,class Agent.Leader,365,1
119,2.67,class Agent.Leader,21,1
119,2.67,class Agent.Leader,452,1
119,2.67,class Agent.Leader,186,1
368,4.00,class Agent.Leader,247,1
368,4.00,class Agent.Leader,426,1
368,4.00,class Agent.Leader,234,1
368,4.00,class Agent.Leader,428,1
368,4.00,class Agent.Leader,229,2
368,4.00,class Agent.Leader,487,1
340,1.67,class Agent.Leader,313,2
340,1.67,class Agent.Leader,196,1
340,1.67,class Agent.Leader,488,1
340,1.67,class Agent.Leader,451,1
340,1.67,class Agent.Leader,240,1
195,1.67,class Agent.Leader,162,1
195,1.67,class Agent.Leader,343,1
195,1.67,class Agent.Leader,472,1
195,1.67,class Agent.Leader,239,1
195,1.67,class Agent.Leader,135,1
450,3.00,class Agent.Leader,193,1
450,3.00,class Agent.Leader,324,1
450,3.00,class Agent.Leader,201,1
145,2.00,class Agent.Leader,25,1
145,2.00,class Agent.Leader,482,1
145,2.00,class Agent.Leader,47,1
145,2.00,class Agent.Leader,276,1
145,2.00,class Agent.Leader,328,1
145,2.00,class Agent.Leader,392,1
90,3.33,class Agent.Leader,81,2
